athlete_id,date,session_type,minutes,distance_m,hid_m,peak_speed_m_s,accel_hi_count,decel_hi_count,player_load
GPS_003,2025-12-31,PRACTICE,43.3,2100,233,7.29,7,19,65.8
GPS_004,2025-12-31,PRACTICE,44.7,2413,213,6.99,17,10,70
GPS_005,2025-12-31,PRACTICE,39.1,2670,355,9.2,21,28,109.1
GPS_006,2025-12-31,PRACTICE,42.5,1716,177,7.78,12,4,45.6
GPS_007,2025-12-31,PRACTICE,38.7,2309,203,6.5,12,14,67.2
GPS_008,2025-12-31,PRACTICE,37.6,1699,222,7.69,8,8,46.5
GPS_009,2025-12-31,PRACTICE,65.6,2665,456,7.25,15,22,93.5
GPS_010,2025-12-31,PRACTICE,42.9,2635,179,7.65,12,15,71.3
GPS_011,2025-12-31,PRACTICE,54.8,2140,186,6.98,9,10,54.5
GPS_012,2025-12-31,PRACTICE,69.5,2954,318,7.4,25,9,88.5
GPS_001,2026-01-01,PRACTICE,28.1,1773,389,8.29,9,17,66.5
GPS_002,2026-01-01,PRACTICE,40.6,2084,397,6.38,16,7,65.3
GPS_003,2026-01-01,PRACTICE,42,2900,279,6.41,16,13,79.5
GPS_004,2026-01-01,PRACTICE,54.7,4425,479,7.36,19,20,114.7
GPS_005,2026-01-01,PRACTICE,38.6,2104,254,6.54,9,32,88.9
GPS_006,2026-01-01,PRACTICE,45.3,2740,276,7.48,17,14,80.8
GPS_007,2026-01-01,PRACTICE,43.9,2357,435,9.3,28,15,98.9
GPS_008,2026-01-01,PRACTICE,45.9,2140,432,7.17,24,31,114.7
GPS_009,2026-01-01,PRACTICE,35.3,1585,200,7.1,11,21,68.9
GPS_010,2026-01-01,PRACTICE,69,4405,847,5.4,14,27,126.7
GPS_011,2026-01-01,PRACTICE,30,1806,198,7.82,17,10,63.5
GPS_012,2026-01-01,PRACTICE,38.7,2226,306,6.23,19,17,83.9
GPS_001,2026-01-02,PRACTICE,46.4,2867,397,7.45,18,19,94.1
GPS_002,2026-01-02,PRACTICE,46.5,1889,483,7.73,14,16,76
GPS_003,2026-01-02,PRACTICE,29.7,1218,130,5.95,20,11,61.9
GPS_004,2026-01-02,PRACTICE,40.4,2188,298,8.96,12,15,69.8
GPS_005,2026-01-02,PRACTICE,27.3,1589,195,6.66,16,1,46.3
GPS_006,2026-01-02,PRACTICE,51.6,3335,403,8.2,17,15,91.4
GPS_007,2026-01-02,PRACTICE,32.3,2200,383,6.9,16,25,93.1
GPS_008,2026-01-02,PRACTICE,30.2,1642,250,6.36,20,20,82.7
GPS_009,2026-01-02,PRACTICE,41.9,1717,213,6.76,11,18,66
GPS_010,2026-01-02,PRACTICE,28.8,1149,203,7.49,12,13,54.1
GPS_011,2026-01-02,PRACTICE,44.2,1873,206,7.3,17,9,62.9
GPS_012,2026-01-02,PRACTICE,36.2,2428,357,7.65,13,21,84.2
GPS_001,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_002,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_003,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_004,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_005,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_006,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_007,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_008,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_009,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_010,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_011,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_012,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_001,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_002,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_003,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_004,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_005,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_006,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_007,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_008,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_009,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_010,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_011,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_012,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_001,2026-01-05,PRACTICE,48.3,2606,556,7.52,21,19,100
GPS_002,2026-01-05,PRACTICE,32.5,1546,271,7.75,15,17,70.2
GPS_003,2026-01-05,PRACTICE,51.5,2536,199,9.21,16,18,81.3
GPS_004,2026-01-05,PRACTICE,32,1533,154,8.19,17,12,62.7
GPS_005,2026-01-05,PRACTICE,29,1001,158,6.22,22,17,72.5
GPS_006,2026-01-05,PRACTICE,42.9,2173,267,6.46,14,23,83.9
GPS_007,2026-01-05,PRACTICE,33.5,2104,291,7.31,10,10,58.3
GPS_008,2026-01-05,PRACTICE,53.2,4068,621,7.8,19,19,113.2
GPS_009,2026-01-05,PRACTICE,31,1452,219,8.19,9,3,38
GPS_010,2026-01-05,PRACTICE,47.4,2395,428,8.17,14,31,102.2
GPS_011,2026-01-05,PRACTICE,52.4,3110,224,7.33,16,12,78.7
GPS_012,2026-01-05,PRACTICE,38.3,1944,278,8.99,6,3,39.9
GPS_001,2026-01-06,PRACTICE,46.7,2191,363,6.8,15,18,80.5
GPS_002,2026-01-06,PRACTICE,35.8,1753,408,7.53,22,19,89.2
GPS_003,2026-01-06,PRACTICE,30.1,1649,172,7.39,19,16,73.3
GPS_004,2026-01-06,PRACTICE,17.5,506,60,6.7,19,25,72.6
GPS_005,2026-01-06,PRACTICE,32.3,1476,145,7.29,15,24,76.9
GPS_006,2026-01-06,PRACTICE,46.1,2486,236,8.33,18,17,83.3
GPS_007,2026-01-06,PRACTICE,42.8,2471,364,8.22,13,22,86.3
GPS_008,2026-01-06,PRACTICE,30.9,1304,139,6.47,23,29,94.5
GPS_009,2026-01-06,PRACTICE,41.2,1903,235,7.7,14,10,60.9
GPS_010,2026-01-06,PRACTICE,16.6,579,107,7.86,25,23,80.5
GPS_011,2026-01-06,PRACTICE,50.5,2897,332,8.52,4,13,62.8
GPS_012,2026-01-06,PRACTICE,32.9,1944,261,6.92,13,21,77
GPS_001,2026-01-07,PRACTICE,40.7,2104,369,7.8,17,17,81.3
GPS_002,2026-01-07,PRACTICE,46.3,2445,566,7.52,26,18,104.6
GPS_003,2026-01-07,PRACTICE,33.1,864,107,6.34,10,19,54.8
GPS_004,2026-01-07,PRACTICE,57.4,3865,523,7.29,17,18,104.2
GPS_005,2026-01-07,PRACTICE,45.2,2230,205,7.45,12,21,76.9
GPS_006,2026-01-07,PRACTICE,46.5,2149,136,7.76,11,21,72.9
GPS_007,2026-01-07,PRACTICE,50.5,2662,312,9.2,21,18,92.9
GPS_008,2026-01-07,PRACTICE,51.7,3040,522,8.56,15,21,97.5
GPS_009,2026-01-07,PRACTICE,47.7,3294,563,8.2,9,22,93.5
GPS_010,2026-01-07,PRACTICE,66.9,3784,501,7.11,16,14,95.4
GPS_011,2026-01-07,PRACTICE,35.7,1451,220,7.35,18,31,93.5
GPS_012,2026-01-07,PRACTICE,58.4,3017,398,7.45,11,9,70.1
GPS_001,2026-01-08,PRACTICE,27.8,1490,243,7.82,14,16,66
GPS_002,2026-01-08,PRACTICE,36.7,1988,503,6.63,23,14,88
GPS_003,2026-01-08,PRACTICE,37,2324,324,7.87,14,5,59.8
GPS_004,2026-01-08,PRACTICE,32.6,1680,199,6.67,1,28,65.3
GPS_005,2026-01-08,PRACTICE,43.1,1911,297,9.33,20,14,77.5
GPS_006,2026-01-08,PRACTICE,48.8,3277,539,7.33,12,12,82.2
GPS_007,2026-01-08,PRACTICE,33.4,2715,460,7.14,16,5,70.1
GPS_008,2026-01-08,PRACTICE,45.8,2259,418,7.54,19,25,99
GPS_009,2026-01-08,PRACTICE,48.6,3034,285,6.65,2,12,58.5
GPS_010,2026-01-08,PRACTICE,43,2748,645,7.48,25,22,114.1
GPS_011,2026-01-08,PRACTICE,33.6,2088,266,6.82,26,17,92
GPS_012,2026-01-08,PRACTICE,30.4,1468,236,6.77,11,26,76.1
GPS_001,2026-01-09,PRACTICE,33.1,1966,342,7.42,21,5,67.2
GPS_002,2026-01-09,PRACTICE,47.5,3103,517,7.71,31,14,111.5
GPS_003,2026-01-09,PRACTICE,60.7,5093,413,7.45,9,11,91.3
GPS_004,2026-01-09,PRACTICE,35.7,2024,292,6.53,20,24,93.5
GPS_005,2026-01-09,PRACTICE,57.5,3060,415,6.89,10,22,89
GPS_006,2026-01-09,PRACTICE,31.1,1323,162,7.04,12,12,53.3
GPS_007,2026-01-09,PRACTICE,36,1895,267,8.18,13,28,87.1
GPS_008,2026-01-09,PRACTICE,41.2,2468,553,7.25,14,20,89.5
GPS_009,2026-01-09,PRACTICE,37.5,2230,268,7.69,24,10,80
GPS_010,2026-01-09,PRACTICE,43.9,1886,193,7.07,22,13,76.2
GPS_011,2026-01-09,PRACTICE,50.8,2668,395,8.37,21,21,99.6
GPS_012,2026-01-09,PRACTICE,53,2179,207,6.65,18,22,87
GPS_001,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_002,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_003,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_004,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_005,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_006,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_007,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_008,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_009,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_010,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_011,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_012,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_001,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_002,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_003,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_004,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_005,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_006,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_007,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_008,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_009,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_010,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_011,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_012,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_001,2026-01-12,PRACTICE,47.6,3477,527,6.55,19,14,125.7
GPS_002,2026-01-12,PRACTICE,40.1,2267,284,7.12,6,7,49.3
GPS_003,2026-01-12,PRACTICE,50.1,3188,339,7.53,9,18,80.8
GPS_004,2026-01-12,PRACTICE,44.8,2223,247,5.64,23,13,82.4
GPS_005,2026-01-12,PRACTICE,27.8,1512,242,7.19,1,17,48.2
GPS_006,2026-01-12,PRACTICE,45.8,2317,221,8.66,19,10,72.2
GPS_007,2026-01-12,PRACTICE,24.1,1224,311,7.33,15,28,84.5
GPS_008,2026-01-12,PRACTICE,35.3,2518,420,6.46,9,15,71.7
GPS_009,2026-01-12,PRACTICE,45,2511,319,7.71,12,12,69.1
GPS_010,2026-01-12,PRACTICE,28.3,1595,304,5.95,17,18,76
GPS_011,2026-01-12,PRACTICE,40.8,2124,217,7.06,14,18,74.7
GPS_012,2026-01-12,PRACTICE,41,1896,200,6.98,18,15,73.5
GPS_001,2026-01-13,PRACTICE,40.7,2051,317,6.02,18,3,70.4
GPS_002,2026-01-13,PRACTICE,32.7,1301,246,7.63,28,17,86.7
GPS_003,2026-01-13,PRACTICE,48.3,2526,389,7.86,13,13,74
GPS_004,2026-01-13,PRACTICE,49.5,2208,276,8.31,19,7,68
GPS_005,2026-01-13,PRACTICE,37.9,2463,381,8.75,14,29,98.6
GPS_006,2026-01-13,PRACTICE,46.5,3178,415,7.08,8,21,85.6
GPS_007,2026-01-13,PRACTICE,33.2,1335,225,8.13,18,31,92.5
GPS_008,2026-01-13,PRACTICE,42.2,1644,250,7.06,6,21,63.2
GPS_009,2026-01-13,PRACTICE,50,2369,373,7.75,20,19,91.5
GPS_010,2026-01-13,PRACTICE,44.6,2313,392,6.83,16,8,68.9
GPS_011,2026-01-13,PRACTICE,43.5,2341,328,7.44,19,12,78.1
GPS_012,2026-01-13,PRACTICE,56.1,3414,397,8.49,10,14,80.1
GPS_001,2026-01-14,PRACTICE,34.1,1428,286,7.73,13,15,70.2
GPS_002,2026-01-14,PRACTICE,50.2,2763,731,7.18,10,13,80.4
GPS_003,2026-01-14,PRACTICE,44.4,2033,181,5.76,21,27,96.8
GPS_004,2026-01-14,PRACTICE,34.3,1582,175,7.66,7,23,65.2
GPS_005,2026-01-14,PRACTICE,41.3,2404,255,9.04,20,17,85.9
GPS_006,2026-01-14,PRACTICE,38.1,2047,277,6.76,17,14,73.9
GPS_007,2026-01-14,PRACTICE,49,2935,484,7.24,20,27,112
GPS_008,2026-01-14,PRACTICE,46.3,2031,332,8.26,17,25,91.6
GPS_009,2026-01-14,PRACTICE,22.8,1216,223,8.82,20,8,59.7
GPS_010,2026-01-14,PRACTICE,59.3,3003,599,6.89,15,16,91.5
GPS_011,2026-01-14,PRACTICE,19.6,1240,116,7.08,10,12,48.3
GPS_012,2026-01-14,PRACTICE,49.2,2569,324,6.09,4,15,62.3
GPS_001,2026-01-15,PRACTICE,34.1,1507,227,7.67,24,18,100
GPS_002,2026-01-15,PRACTICE,53.2,3196,537,8.57,23,14,100.9
GPS_003,2026-01-15,PRACTICE,46.2,2678,369,7.49,6,26,84
GPS_004,2026-01-15,PRACTICE,56.5,3453,456,8.23,22,17,104.4
GPS_005,2026-01-15,PRACTICE,40.1,2179,214,7.6,12,11,61.6
GPS_006,2026-01-15,PRACTICE,16.5,721,107,7.77,18,7,47.4
GPS_007,2026-01-15,PRACTICE,39.6,1460,265,8.33,12,24,75.2
GPS_008,2026-01-15,PRACTICE,43.1,2762,511,8,24,13,95.9
GPS_009,2026-01-15,PRACTICE,54.8,3414,442,6.02,23,9,93.2
GPS_010,2026-01-15,PRACTICE,29.7,1571,279,8.49,22,18,82.7
GPS_011,2026-01-15,PRACTICE,39.2,1072,83,7.55,13,23,66.8
GPS_012,2026-01-15,PRACTICE,37.2,1917,165,9.35,13,15,65.3
GPS_001,2026-01-16,PRACTICE,57.8,3532,558,9.55,16,23,136
GPS_002,2026-01-16,PRACTICE,25,1182,226,6.79,13,15,59.5
GPS_003,2026-01-16,PRACTICE,53.1,2963,345,9.03,9,16,75.8
GPS_004,2026-01-16,PRACTICE,54.1,2253,212,7.71,14,23,83.3
GPS_005,2026-01-16,PRACTICE,40.8,2362,230,7.22,9,12,60.9
GPS_006,2026-01-16,PRACTICE,51,1964,319,7.6,17,14,74.1
GPS_007,2026-01-16,PRACTICE,47.4,2212,360,7.92,13,6,59.6
GPS_008,2026-01-16,PRACTICE,34.5,2259,607,7.42,14,16,82.8
GPS_009,2026-01-16,PRACTICE,34.7,1741,229,6.78,6,7,42.6
GPS_010,2026-01-16,PRACTICE,20.8,1400,231,7.75,25,19,85.8
GPS_011,2026-01-16,PRACTICE,58.6,3302,116,6.65,15,20,88.4
GPS_012,2026-01-16,PRACTICE,55.6,3639,518,7.43,14,18,97.3
GPS_001,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_002,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_003,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_004,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_005,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_006,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_007,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_008,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_009,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_010,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_011,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_012,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_001,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_002,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_003,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_004,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_005,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_006,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_007,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_008,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_009,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_010,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_011,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_012,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_001,2026-01-19,PRACTICE,44.1,2132,291,8.71,8,7,63.9
GPS_002,2026-01-19,PRACTICE,40.6,2669,514,7.9,14,14,81.5
GPS_003,2026-01-19,PRACTICE,57.3,2253,240,5.38,6,22,70.5
GPS_004,2026-01-19,PRACTICE,28.1,1341,141,8.64,19,22,78.4
GPS_005,2026-01-19,PRACTICE,43.1,1591,154,6.32,8,20,61.8
GPS_006,2026-01-19,PRACTICE,41.7,2558,228,8.77,15,5,61.3
GPS_007,2026-01-19,PRACTICE,40.6,2374,401,7.43,15,29,99.8
GPS_008,2026-01-19,PRACTICE,35.3,1804,379,6.84,26,25,104
GPS_009,2026-01-19,PRACTICE,49.5,2182,286,6.18,10,14,65
GPS_010,2026-01-19,PRACTICE,26.5,1120,160,8.26,8,22,60.2
GPS_011,2026-01-19,PRACTICE,49.9,2669,284,7.21,25,6,80.3
GPS_012,2026-01-19,PRACTICE,19,719,44,7.37,5,17,41.3
GPS_001,2026-01-20,PRACTICE,58.3,4321,840,7.6,13,26,139.6
GPS_002,2026-01-20,PRACTICE,49.4,2021,436,7.27,21,20,92.6
GPS_003,2026-01-20,PRACTICE,42.5,2200,246,6.55,15,26,89.7
GPS_004,2026-01-20,PRACTICE,16.5,763,115,5.59,16,1,36
GPS_005,2026-01-20,PRACTICE,41.1,2046,161,8.18,23,16,83
GPS_006,2026-01-20,PRACTICE,34.2,1769,225,8.25,18,22,83.3
GPS_007,2026-01-20,PRACTICE,54.3,3157,359,7.27,8,15,75
GPS_008,2026-01-20,PRACTICE,24.9,1089,195,6.99,16,18,66.8
GPS_009,2026-01-20,PRACTICE,25.1,1060,205,8.31,11,17,57.7
GPS_010,2026-01-20,PRACTICE,39.6,2409,372,6.89,19,20,91.9
GPS_011,2026-01-20,PRACTICE,41.4,3049,369,7.96,16,17,89.2
GPS_012,2026-01-20,PRACTICE,35.4,2127,292,6.41,15,16,75.1
GPS_001,2026-01-21,PRACTICE,40.1,2290,391,8.22,5,15,72.2
GPS_002,2026-01-21,PRACTICE,39.2,2138,444,7.74,19,16,85
GPS_003,2026-01-21,PRACTICE,36.5,1945,217,7.5,17,18,77.4
GPS_004,2026-01-21,PRACTICE,34.9,1126,92,7.31,7,10,39.1
GPS_005,2026-01-21,PRACTICE,40.4,2361,197,8.44,11,14,66
GPS_006,2026-01-21,PRACTICE,52.2,2463,237,8.44,12,20,78.5
GPS_007,2026-01-21,PRACTICE,61.6,3425,728,8.54,19,14,102
GPS_008,2026-01-21,PRACTICE,52.7,3598,736,9.41,7,18,91.9
GPS_009,2026-01-21,PRACTICE,42.5,2168,355,6.98,8,33,92.1
GPS_010,2026-01-21,PRACTICE,29.4,1722,322,6.74,18,21,83.8
GPS_011,2026-01-21,PRACTICE,51.5,2322,130,9.16,16,8,62.5
GPS_012,2026-01-21,PRACTICE,57.4,3858,507,7.65,13,18,97.8
GPS_001,2026-01-22,PRACTICE,40.1,2704,442,8.52,17,22,122.3
GPS_002,2026-01-22,PRACTICE,40,2425,356,7.69,14,4,60.1
GPS_003,2026-01-22,PRACTICE,55.1,3352,384,6.42,5,17,76.1
GPS_004,2026-01-22,PRACTICE,43.9,2444,358,8.37,9,18,73.9
GPS_005,2026-01-22,PRACTICE,65.8,3718,312,7.98,18,31,118.5
GPS_006,2026-01-22,PRACTICE,41.5,2394,257,6.54,9,27,84.4
GPS_007,2026-01-22,PRACTICE,25,1270,232,7.14,23,8,65
GPS_008,2026-01-22,PRACTICE,53.1,2481,618,7.24,24,17,101.8
GPS_009,2026-01-22,PRACTICE,45.8,2258,221,7.52,7,16,62.6
GPS_010,2026-01-22,PRACTICE,39.2,2276,343,7.06,21,12,80.8
GPS_011,2026-01-22,PRACTICE,28.8,1396,189,7.07,16,21,74.2
GPS_012,2026-01-22,PRACTICE,51.2,1652,239,7.67,17,18,75
GPS_001,2026-01-23,PRACTICE,48.2,2906,484,7.57,16,7,84.2
GPS_002,2026-01-23,PRACTICE,44.9,2466,620,5.72,17,4,71.7
GPS_003,2026-01-23,PRACTICE,58.3,2647,291,6.83,13,17,78.8
GPS_004,2026-01-23,PRACTICE,30.8,1543,147,7.23,12,32,85.1
GPS_005,2026-01-23,PRACTICE,44.2,2507,462,7.91,25,9,87.6
GPS_006,2026-01-23,PRACTICE,39.4,2748,582,7.93,11,21,90
GPS_007,2026-01-23,PRACTICE,47.4,3022,645,7.17,11,12,80.8
GPS_008,2026-01-23,PRACTICE,46.6,2152,269,6.85,9,10,56.8
GPS_009,2026-01-23,PRACTICE,40.8,3196,469,7.15,17,16,93.2
GPS_010,2026-01-23,PRACTICE,26.3,1737,405,7.42,12,27,86
GPS_011,2026-01-23,PRACTICE,42.5,2449,229,7.3,16,16,78.2
GPS_012,2026-01-23,PRACTICE,57.5,3250,287,7.38,17,18,92.2
GPS_001,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_002,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_003,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_004,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_005,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_006,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_007,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_008,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_009,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_010,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_011,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_012,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_001,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_002,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_003,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_004,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_005,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_006,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_007,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_008,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_009,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_010,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_011,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_012,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_001,2026-01-26,PRACTICE,38.6,2444,655,8.54,20,17,106.9
GPS_002,2026-01-26,PRACTICE,57.1,3123,423,6.96,15,24,100.3
GPS_003,2026-01-26,PRACTICE,42.6,2269,201,8.46,10,16,66.7
GPS_004,2026-01-26,PRACTICE,39.2,1809,371,8.18,15,11,66.4
GPS_005,2026-01-26,PRACTICE,46.9,2086,279,7.94,16,12,69.8
GPS_006,2026-01-26,PRACTICE,40.8,1773,233,6.79,4,5,37.1
GPS_007,2026-01-26,PRACTICE,39.3,2210,429,8.16,5,10,55.3
GPS_008,2026-01-26,PRACTICE,49.6,1635,269,8.05,14,11,60.6
GPS_009,2026-01-26,PRACTICE,39.9,2270,331,8.57,11,22,80.5
GPS_010,2026-01-26,PRACTICE,37.6,1508,255,6.85,13,12,58.9
GPS_011,2026-01-26,PRACTICE,36.3,1971,131,7.42,12,21,72.5
GPS_012,2026-01-26,PRACTICE,27.4,1803,277,6.86,3,22,62.5
GPS_001,2026-01-27,PRACTICE,58.9,3409,738,6.13,14,22,134.7
GPS_002,2026-01-27,PRACTICE,35.1,1745,227,7.25,13,17,68.1
GPS_003,2026-01-27,PRACTICE,38,2121,227,7.88,14,30,92.9
GPS_004,2026-01-27,PRACTICE,42.9,1506,182,7.82,11,20,66.1
GPS_005,2026-01-27,PRACTICE,35.2,1643,282,6.27,23,27,98.5
GPS_006,2026-01-27,PRACTICE,20.8,1035,95,8.53,13,24,68.2
GPS_007,2026-01-27,PRACTICE,46.7,1137,208,8.24,12,25,72.1
GPS_008,2026-01-27,PRACTICE,47.5,3374,712,6.92,16,10,90.5
GPS_009,2026-01-27,PRACTICE,39.4,2205,203,7.96,16,11,67.6
GPS_010,2026-01-27,PRACTICE,36.3,2304,531,6.09,18,17,88.8
GPS_011,2026-01-27,PRACTICE,33.6,1755,222,6.77,6,15,54.6
GPS_012,2026-01-27,PRACTICE,62.5,3600,328,8.17,20,18,101.2
GPS_001,2026-01-28,PRACTICE,38.9,2820,673,7.16,15,8,90.8
GPS_002,2026-01-28,PRACTICE,41.6,2197,322,6.87,16,19,82.5
GPS_003,2026-01-28,PRACTICE,43.1,2405,250,7.65,13,14,70.8
GPS_004,2026-01-28,PRACTICE,39.6,2304,265,6.71,13,12,67.2
GPS_005,2026-01-28,PRACTICE,67.1,3791,643,6.14,17,10,94.5
GPS_006,2026-01-28,PRACTICE,41.9,2480,391,7.63,17,13,79.6
GPS_007,2026-01-28,PRACTICE,30.6,1529,274,7.34,15,25,82.1
GPS_008,2026-01-28,PRACTICE,45.3,2230,296,7.34,19,19,86.7
GPS_009,2026-01-28,PRACTICE,53.5,2159,266,8.11,22,12,79.3
GPS_010,2026-01-28,PRACTICE,31.3,1533,326,7.21,10,17,64
GPS_011,2026-01-28,PRACTICE,59.5,2866,383,7.27,13,26,96.7
GPS_012,2026-01-28,PRACTICE,44.9,2085,258,6.35,15,9,63.3
GPS_001,2026-01-29,PRACTICE,40.1,2318,520,6,8,23,106.5
GPS_002,2026-01-29,PRACTICE,51.1,2841,640,7.13,20,19,102.9
GPS_003,2026-01-29,PRACTICE,27.3,1121,120,6.44,15,11,53.2
GPS_004,2026-01-29,PRACTICE,57.6,2766,291,7.56,9,7,58.9
GPS_005,2026-01-29,PRACTICE,35.8,1975,276,7.22,17,26,91.1
GPS_006,2026-01-29,PRACTICE,32.7,1837,244,8.46,14,7,56
GPS_007,2026-01-29,PRACTICE,36.5,1958,457,7.1,13,13,70
GPS_008,2026-01-29,PRACTICE,42.3,1953,449,7.19,11,16,71.2
GPS_009,2026-01-29,PRACTICE,32.1,2247,239,7.03,26,10,82.5
GPS_010,2026-01-29,PRACTICE,15.8,903,172,7.29,22,21,77.8
GPS_011,2026-01-29,PRACTICE,43.5,2007,152,7.26,12,21,73.4
GPS_012,2026-01-29,PRACTICE,51,3345,463,8.03,17,14,91.5
GPS_001,2026-01-30,PRACTICE,39.8,1915,310,6.43,16,19,95.6
GPS_002,2026-01-30,PRACTICE,46.2,3244,826,7.71,20,23,117.6
GPS_003,2026-01-30,PRACTICE,50,2640,320,7.32,13,14,74.9
GPS_004,2026-01-30,PRACTICE,31.9,1320,114,9,25,17,79
GPS_005,2026-01-30,PRACTICE,59.9,3423,616,6.23,19,19,106.6
GPS_006,2026-01-30,PRACTICE,33.4,2189,273,6.48,19,10,72.2
