athlete_id,date,session_type,minutes,distance_m,hid_m,peak_speed_m_s,accel_hi_count,decel_hi_count,player_load
GPS_003,2025-12-31,PRACTICE,30.1,1889,201,5.76,9,17,62.9
GPS_004,2025-12-31,PRACTICE,17.5,902,100,7.66,14,18,59.5
GPS_005,2025-12-31,PRACTICE,32.3,1429,229,9.04,17,31,92
GPS_006,2025-12-31,PRACTICE,46.1,3098,295,6.76,19,27,107.3
GPS_007,2025-12-31,PRACTICE,42.8,3479,1085,7.24,14,8,94.9
GPS_008,2025-12-31,PRACTICE,30.9,1525,229,8.26,15,17,69
GPS_009,2025-12-31,PRACTICE,41.2,2569,326,8.82,15,16,80.3
GPS_010,2025-12-31,PRACTICE,16.6,1062,220,6.89,13,12,53.6
GPS_011,2025-12-31,PRACTICE,50.5,3139,320,7.08,15,21,93.4
GPS_012,2025-12-31,PRACTICE,32.9,1585,167,6.09,7,18,57.5
GPS_001,2026-01-01,PRACTICE,40.7,2420,443,7.67,8,7,57.8
GPS_002,2026-01-01,PRACTICE,46.3,3028,528,8.57,14,4,70.5
GPS_003,2026-01-01,PRACTICE,33.1,2774,428,7.49,6,17,72.9
GPS_004,2026-01-01,PRACTICE,57.4,3254,406,8.23,19,32,119.2
GPS_005,2026-01-01,PRACTICE,45.2,2408,372,7.6,8,9,58.9
GPS_006,2026-01-01,PRACTICE,46.5,1979,258,7.77,15,21,80.2
GPS_007,2026-01-01,PRACTICE,50.5,2659,605,8.33,15,12,82.2
GPS_008,2026-01-01,PRACTICE,51.7,3096,518,8,26,10,97.9
GPS_009,2026-01-01,PRACTICE,47.7,2839,447,6.02,10,16,78.6
GPS_010,2026-01-01,PRACTICE,66.9,2875,693,8.49,8,27,98.6
GPS_011,2026-01-01,PRACTICE,35.7,1874,263,7.55,25,16,86.8
GPS_012,2026-01-01,PRACTICE,58.4,2401,279,9.35,5,18,65.5
GPS_001,2026-01-02,PRACTICE,27.8,1577,239,9.55,13,2,44.2
GPS_002,2026-01-02,PRACTICE,36.7,1960,246,6.79,21,14,78.2
GPS_003,2026-01-02,PRACTICE,37,2413,215,9.03,15,25,89.5
GPS_004,2026-01-02,PRACTICE,32.6,1761,195,7.71,16,12,64.5
GPS_005,2026-01-02,PRACTICE,43.1,2721,288,7.22,23,13,88.4
GPS_006,2026-01-02,PRACTICE,48.8,2866,387,7.6,18,12,83.3
GPS_007,2026-01-02,PRACTICE,33.4,1455,370,7.92,8,8,47.8
GPS_008,2026-01-02,PRACTICE,45.8,1687,282,7.42,16,16,71.9
GPS_009,2026-01-02,PRACTICE,48.6,2533,465,6.78,11,11,69.9
GPS_010,2026-01-02,PRACTICE,43,3251,619,7.75,19,20,106.5
GPS_011,2026-01-02,PRACTICE,33.6,2033,190,6.65,16,10,64.1
GPS_012,2026-01-02,PRACTICE,30.4,1765,222,7.43,15,11,62.2
GPS_001,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_002,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_003,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_004,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_005,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_006,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_007,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_008,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_009,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_010,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_011,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_012,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_001,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_002,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_003,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_004,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_005,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_006,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_007,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_008,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_009,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_010,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_011,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_012,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_001,2026-01-05,PRACTICE,44.4,2237,337,8.71,16,22,87.8
GPS_002,2026-01-05,PRACTICE,41.3,1641,276,7.9,17,17,74.3
GPS_003,2026-01-05,PRACTICE,31.5,1646,208,5.38,13,30,86.2
GPS_004,2026-01-05,PRACTICE,36.1,1610,196,8.64,12,20,69
GPS_005,2026-01-05,PRACTICE,44.5,2894,335,6.32,25,27,115.3
GPS_006,2026-01-05,PRACTICE,54.7,3742,606,8.77,11,24,105.1
GPS_007,2026-01-05,PRACTICE,44.6,1795,326,7.43,11,25,80.1
GPS_008,2026-01-05,PRACTICE,48.9,1901,352,6.84,9,10,56.3
GPS_009,2026-01-05,PRACTICE,32.2,1529,179,6.18,17,11,61.8
GPS_010,2026-01-05,PRACTICE,37.3,1936,344,8.26,12,17,71.5
GPS_011,2026-01-05,PRACTICE,41.6,2239,245,7.21,16,15,75
GPS_012,2026-01-05,PRACTICE,43.5,2648,264,7.37,17,18,85.6
GPS_001,2026-01-06,PRACTICE,47.6,1989,314,7.6,29,8,83.2
GPS_002,2026-01-06,PRACTICE,40.1,2206,422,7.27,8,19,73.1
GPS_003,2026-01-06,PRACTICE,50.1,2292,182,6.55,22,14,81.5
GPS_004,2026-01-06,PRACTICE,44.8,2068,183,5.59,16,12,67.3
GPS_005,2026-01-06,PRACTICE,27.8,1618,198,8.18,9,10,49.6
GPS_006,2026-01-06,PRACTICE,45.8,2463,236,8.25,26,13,89
GPS_007,2026-01-06,PRACTICE,24.1,1443,235,7.27,23,25,92.3
GPS_008,2026-01-06,PRACTICE,35.3,1549,416,6.99,18,19,81.4
GPS_009,2026-01-06,PRACTICE,45,2406,257,8.31,26,12,87.5
GPS_010,2026-01-06,PRACTICE,28.3,1433,236,6.89,17,17,71.2
GPS_011,2026-01-06,PRACTICE,40.8,2581,324,7.96,14,26,93.9
GPS_012,2026-01-06,PRACTICE,41,2142,167,6.41,21,9,70.6
GPS_001,2026-01-07,PRACTICE,40.7,1797,381,8.22,23,23,96.5
GPS_002,2026-01-07,PRACTICE,32.7,1965,565,7.74,5,19,69.8
GPS_003,2026-01-07,PRACTICE,48.3,2802,298,7.5,18,11,79
GPS_004,2026-01-07,PRACTICE,49.5,3024,319,7.31,21,7,80.2
GPS_005,2026-01-07,PRACTICE,37.9,2057,199,8.44,18,26,91.6
GPS_006,2026-01-07,PRACTICE,46.5,2032,181,8.44,14,7,56.4
GPS_007,2026-01-07,PRACTICE,33.2,1226,119,8.54,12,13,52.7
GPS_008,2026-01-07,PRACTICE,42.2,2706,336,9.41,14,16,80.5
GPS_009,2026-01-07,PRACTICE,50,3115,409,6.98,16,10,80.4
GPS_010,2026-01-07,PRACTICE,44.6,2359,468,6.74,14,21,87.8
GPS_011,2026-01-07,PRACTICE,43.5,1189,127,9.16,16,21,70.6
GPS_012,2026-01-07,PRACTICE,56.1,2887,177,7.65,19,14,82.8
GPS_001,2026-01-08,PRACTICE,34.1,2086,505,8.52,20,19,92
GPS_002,2026-01-08,PRACTICE,50.2,2374,429,7.69,15,23,91.5
GPS_003,2026-01-08,PRACTICE,44.4,2476,277,6.42,10,14,67.7
GPS_004,2026-01-08,PRACTICE,34.3,1426,214,8.37,15,17,67.6
GPS_005,2026-01-08,PRACTICE,41.3,2389,188,7.98,16,19,81.1
GPS_006,2026-01-08,PRACTICE,38.1,1466,187,6.54,4,10,40.3
GPS_007,2026-01-08,PRACTICE,49,2287,456,7.14,5,14,62.8
GPS_008,2026-01-08,PRACTICE,46.3,3032,469,7.24,14,20,93
GPS_009,2026-01-08,PRACTICE,22.8,1142,221,7.52,11,16,57.5
GPS_010,2026-01-08,PRACTICE,59.3,3999,770,7.06,13,7,89.2
GPS_011,2026-01-08,PRACTICE,19.6,1104,134,7.07,12,18,59.4
GPS_012,2026-01-08,PRACTICE,49.2,3220,443,7.67,3,22,80.8
GPS_001,2026-01-09,PRACTICE,34.1,1768,242,7.57,14,17,70.2
GPS_002,2026-01-09,PRACTICE,53.2,3175,611,5.72,13,24,102.5
GPS_003,2026-01-09,PRACTICE,46.2,2682,299,6.83,14,16,79.3
GPS_004,2026-01-09,PRACTICE,56.5,2742,224,7.23,11,13,69
GPS_005,2026-01-09,PRACTICE,40.1,2779,232,7.91,23,16,92.1
GPS_006,2026-01-09,PRACTICE,16.5,1020,98,7.93,13,24,68.1
GPS_007,2026-01-09,PRACTICE,39.6,1735,293,7.17,12,12,60.7
GPS_008,2026-01-09,PRACTICE,43.1,2802,589,6.85,16,21,98.2
GPS_009,2026-01-09,PRACTICE,54.8,2600,426,7.15,16,24,96.7
GPS_010,2026-01-09,PRACTICE,29.7,743,106,7.42,18,33,86.6
GPS_011,2026-01-09,PRACTICE,39.2,1967,110,7.3,6,2,34.4
GPS_012,2026-01-09,PRACTICE,37.2,1592,209,7.38,20,12,69.2
GPS_001,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_002,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_003,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_004,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_005,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_006,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_007,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_008,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_009,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_010,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_011,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_012,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_001,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_002,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_003,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_004,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_005,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_006,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_007,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_008,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_009,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_010,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_011,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_012,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_001,2026-01-12,PRACTICE,69.1,5124,837,8.54,16,11,112.7
GPS_002,2026-01-12,PRACTICE,57.7,2364,347,6.96,20,14,83.3
GPS_003,2026-01-12,PRACTICE,40.9,2118,143,8.46,13,24,80.2
GPS_004,2026-01-12,PRACTICE,48.8,2254,240,8.18,25,27,106.5
GPS_005,2026-01-12,PRACTICE,27.3,1357,165,7.94,19,17,71.7
GPS_006,2026-01-12,PRACTICE,28,1446,207,6.79,19,23,82.6
GPS_007,2026-01-12,PRACTICE,37.3,2171,397,8.16,13,23,85.6
GPS_008,2026-01-12,PRACTICE,59.8,2618,652,8.05,21,10,89
GPS_009,2026-01-12,PRACTICE,39.7,1677,132,8.57,19,17,74.1
GPS_010,2026-01-12,PRACTICE,51.7,3142,473,6.85,19,23,106.2
GPS_011,2026-01-12,PRACTICE,41.5,3054,463,7.42,11,16,82.6
GPS_012,2026-01-12,PRACTICE,38.4,2303,222,6.86,17,15,76.6
GPS_001,2026-01-13,PRACTICE,44.1,2521,420,6.13,15,6,75.4
GPS_002,2026-01-13,PRACTICE,40.6,2213,557,7.25,16,13,79.5
GPS_003,2026-01-13,PRACTICE,57.3,3053,507,7.88,16,24,103.2
GPS_004,2026-01-13,PRACTICE,28.1,907,121,7.82,8,23,58.6
GPS_005,2026-01-13,PRACTICE,43.1,2525,356,6.27,17,17,85.1
GPS_006,2026-01-13,PRACTICE,41.7,1970,156,8.53,8,16,59.6
GPS_007,2026-01-13,PRACTICE,40.6,2258,482,8.24,17,12,78.1
GPS_008,2026-01-13,PRACTICE,35.3,2408,302,6.92,24,17,93.1
GPS_009,2026-01-13,PRACTICE,49.5,2528,290,7.96,22,13,85
GPS_010,2026-01-13,PRACTICE,26.5,1552,362,6.09,18,12,69.6
GPS_011,2026-01-13,PRACTICE,49.9,2249,242,6.77,9,11,58.5
GPS_012,2026-01-13,PRACTICE,19,1279,122,8.17,12,28,75.8
GPS_001,2026-01-14,PRACTICE,58.3,3936,532,7.16,16,13,106.2
GPS_002,2026-01-14,PRACTICE,49.4,2992,626,6.87,12,17,89.1
GPS_003,2026-01-14,PRACTICE,42.5,2590,229,7.65,16,21,87.1
GPS_004,2026-01-14,PRACTICE,16.5,918,188,6.71,10,7,39.4
GPS_005,2026-01-14,PRACTICE,41.1,2320,311,6.14,18,16,82
GPS_006,2026-01-14,PRACTICE,34.2,1978,260,7.63,15,19,77.3
GPS_007,2026-01-14,PRACTICE,54.3,2752,597,7.34,11,9,72.5
GPS_008,2026-01-14,PRACTICE,24.9,1161,186,7.34,11,11,49.3
GPS_009,2026-01-14,PRACTICE,25.1,1236,180,8.11,13,25,73.9
GPS_010,2026-01-14,PRACTICE,39.6,2302,507,7.21,17,34,112.2
GPS_011,2026-01-14,PRACTICE,41.4,2007,133,7.27,16,21,78.9
GPS_012,2026-01-14,PRACTICE,35.4,1143,176,6.35,15,6,47.3
GPS_001,2026-01-15,PRACTICE,40.1,2414,418,6,11,19,100.6
GPS_002,2026-01-15,PRACTICE,39.2,2157,458,7.13,22,17,91.5
GPS_003,2026-01-15,PRACTICE,36.5,1656,177,6.44,17,12,64.5
GPS_004,2026-01-15,PRACTICE,34.9,1747,211,7.56,13,17,67.8
GPS_005,2026-01-15,PRACTICE,40.4,2290,393,7.22,15,25,92.7
GPS_006,2026-01-15,PRACTICE,52.2,3641,336,8.46,18,11,88.3
GPS_007,2026-01-15,PRACTICE,61.6,3924,723,7.1,5,16,88.8
GPS_008,2026-01-15,PRACTICE,52.7,2431,300,7.19,8,15,66.3
GPS_009,2026-01-15,PRACTICE,42.5,3330,307,7.03,10,17,81.5
GPS_010,2026-01-15,PRACTICE,29.4,1943,368,7.29,20,0,58.6
GPS_011,2026-01-15,PRACTICE,51.5,2971,376,7.26,14,20,90.1
GPS_012,2026-01-15,PRACTICE,57.4,3239,295,8.03,19,18,95.3
GPS_001,2026-01-16,PRACTICE,40.1,1895,508,6.43,13,16,85.1
GPS_002,2026-01-16,PRACTICE,40,2328,316,7.71,22,15,86.7
GPS_003,2026-01-16,PRACTICE,55.1,3275,340,7.32,22,15,96.7
GPS_004,2026-01-16,PRACTICE,43.9,2251,258,9,17,15,77
GPS_005,2026-01-16,PRACTICE,65.8,3776,640,6.23,8,23,100.3
GPS_006,2026-01-16,PRACTICE,41.5,1801,284,6.48,14,13,65.6
GPS_007,2026-01-16,PRACTICE,25,1623,315,7.37,8,15,58.6
GPS_008,2026-01-16,PRACTICE,53.1,2738,450,8.16,7,12,67.1
GPS_009,2026-01-16,PRACTICE,45.8,1525,188,7.89,11,16,60.5
GPS_010,2026-01-16,PRACTICE,39.2,1871,316,6.98,20,6,65.6
GPS_011,2026-01-16,PRACTICE,28.8,1595,213,7.52,22,36,108.3
GPS_012,2026-01-16,PRACTICE,51.2,3015,373,5.92,17,9,78.5
GPS_001,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_002,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_003,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_004,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_005,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_006,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_007,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_008,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_009,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_010,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_011,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_012,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_001,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_002,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_003,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_004,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_005,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_006,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_007,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_008,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_009,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_010,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_011,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_012,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_001,2026-01-19,PRACTICE,30.6,1772,397,6.66,14,23,92
GPS_002,2026-01-19,PRACTICE,34.4,1710,385,7.7,14,17,73.2
GPS_003,2026-01-19,PRACTICE,34.7,1938,252,7.31,13,16,69.2
GPS_004,2026-01-19,PRACTICE,56.8,1995,185,8.21,17,21,81.6
GPS_005,2026-01-19,PRACTICE,48.7,2276,278,8.72,18,14,77.7
GPS_006,2026-01-19,PRACTICE,24,1191,128,6.42,29,27,99.1
GPS_007,2026-01-19,PRACTICE,50.7,1234,288,8.08,18,11,63
GPS_008,2026-01-19,PRACTICE,55.4,3939,905,7.53,18,12,107
GPS_009,2026-01-19,PRACTICE,39.6,2214,266,7.55,18,11,72.3
GPS_010,2026-01-19,PRACTICE,56.3,3573,679,8.38,8,17,90.2
GPS_011,2026-01-19,PRACTICE,45.6,2383,193,7.92,15,21,82.6
GPS_012,2026-01-19,PRACTICE,48.7,2807,336,7.45,12,17,80
GPS_001,2026-01-20,PRACTICE,38.6,2802,453,7.26,9,9,83.3
GPS_002,2026-01-20,PRACTICE,57.1,3015,768,7.25,7,21,91.3
GPS_003,2026-01-20,PRACTICE,42.6,2374,203,7.43,20,27,99.3
GPS_004,2026-01-20,PRACTICE,39.2,2280,341,6.89,18,20,88.3
GPS_005,2026-01-20,PRACTICE,46.9,2650,367,8.46,15,9,71.7
GPS_006,2026-01-20,PRACTICE,40.8,2419,273,7.93,6,23,74.5
GPS_007,2026-01-20,PRACTICE,39.3,1966,337,8.04,13,8,59.6
GPS_008,2026-01-20,PRACTICE,49.6,2443,444,7.64,18,17,88
GPS_009,2026-01-20,PRACTICE,39.9,1610,83,7.67,17,14,64.7
GPS_010,2026-01-20,PRACTICE,37.6,1840,308,7.6,10,22,74.1
GPS_011,2026-01-20,PRACTICE,36.3,1747,293,8.48,22,21,89.3
GPS_012,2026-01-20,PRACTICE,27.4,1273,130,7.19,6,12,43
GPS_001,2026-01-21,PRACTICE,58.9,3404,850,6.63,16,3,98.3
GPS_002,2026-01-21,PRACTICE,35.1,1954,331,7.99,13,21,78.8
GPS_003,2026-01-21,PRACTICE,38,1563,233,8.15,11,14,58.9
GPS_004,2026-01-21,PRACTICE,42.9,2062,157,6.44,7,14,56
GPS_005,2026-01-21,PRACTICE,35.2,1942,233,8.19,19,14,74.7
GPS_006,2026-01-21,PRACTICE,20.8,1170,104,7.17,13,27,74.3
GPS_007,2026-01-21,PRACTICE,46.7,2508,647,7.35,11,9,71.3
GPS_008,2026-01-21,PRACTICE,47.5,2191,223,7.98,7,12,56
GPS_009,2026-01-21,PRACTICE,39.4,2763,316,7.47,23,14,91
GPS_010,2026-01-21,PRACTICE,36.3,2079,484,8.73,19,10,76.4
GPS_011,2026-01-21,PRACTICE,33.6,1547,129,8.33,17,16,68.2
GPS_012,2026-01-21,PRACTICE,62.5,4099,445,6.35,16,15,98.6
GPS_001,2026-01-22,PRACTICE,38.9,1871,245,7.72,14,14,83.9
GPS_002,2026-01-22,PRACTICE,41.6,2924,431,7.66,14,19,89.5
GPS_003,2026-01-22,PRACTICE,43.1,2278,194,7.03,21,21,90.6
GPS_004,2026-01-22,PRACTICE,39.6,1639,198,9.16,11,15,60.3
GPS_005,2026-01-22,PRACTICE,67.1,3834,289,5.53,27,17,111.6
GPS_006,2026-01-22,PRACTICE,41.9,2741,261,6.78,11,10,65.4
GPS_007,2026-01-22,PRACTICE,30.6,1346,242,8.19,23,19,82.5
GPS_008,2026-01-22,PRACTICE,45.3,1884,449,6.57,12,15,70.6
GPS_009,2026-01-22,PRACTICE,53.5,2967,329,6.47,18,15,87.4
GPS_010,2026-01-22,PRACTICE,31.3,1039,207,6.75,10,13,50.1
GPS_011,2026-01-22,PRACTICE,59.5,2921,187,7.17,13,19,81.9
GPS_012,2026-01-22,PRACTICE,44.9,2086,131,6.9,9,24,73.6
GPS_001,2026-01-23,PRACTICE,40.1,2382,444,7.82,14,20,111.5
GPS_002,2026-01-23,PRACTICE,51.1,1694,371,6.18,19,15,77.2
GPS_003,2026-01-23,PRACTICE,27.3,996,114,9.11,23,19,75.8
GPS_004,2026-01-23,PRACTICE,57.6,2862,384,7.82,6,15,69.7
GPS_005,2026-01-23,PRACTICE,35.8,1544,234,7.53,20,17,76.8
GPS_006,2026-01-23,PRACTICE,32.7,1846,203,6.5,23,25,95.5
GPS_007,2026-01-23,PRACTICE,36.5,1811,379,8.09,16,4,57.6
GPS_008,2026-01-23,PRACTICE,42.3,1968,277,7.53,12,19,73.1
GPS_009,2026-01-23,PRACTICE,32.1,2172,190,7.16,20,19,85
GPS_010,2026-01-23,PRACTICE,15.8,485,89,7.4,21,19,67.1
GPS_011,2026-01-23,PRACTICE,43.5,3380,580,6.99,17,8,85.8
GPS_012,2026-01-23,PRACTICE,51,2802,405,6.46,20,27,108.6
GPS_001,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_002,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_003,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_004,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_005,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_006,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_007,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_008,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_009,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_010,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_011,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_012,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_001,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_002,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_003,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_004,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_005,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_006,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_007,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_008,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_009,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_010,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_011,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_012,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_001,2026-01-26,PRACTICE,40.2,1655,274,7.19,25,0,67.7
GPS_002,2026-01-26,PRACTICE,41.1,1573,199,8.46,23,20,85.2
GPS_003,2026-01-26,PRACTICE,33.3,1957,216,7.78,14,23,80.5
GPS_004,2026-01-26,PRACTICE,29.5,1459,137,9.18,14,21,70.5
GPS_005,2026-01-26,PRACTICE,46.1,1737,245,6.53,8,12,53.5
GPS_006,2026-01-26,PRACTICE,40.1,2321,185,6.25,20,8,69.8
GPS_007,2026-01-26,PRACTICE,42,1939,174,8.04,2,27,67.2
GPS_008,2026-01-26,PRACTICE,54.4,1878,401,7.16,13,23,82.8
GPS_009,2026-01-26,PRACTICE,34.8,1582,217,6.56,16,3,49.7
GPS_010,2026-01-26,PRACTICE,62.6,2584,330,6.25,10,7,59.6
GPS_011,2026-01-26,PRACTICE,37.4,1930,291,6.85,22,10,74.6
GPS_012,2026-01-26,PRACTICE,50.2,3030,557,7.45,17,8,81.7
GPS_001,2026-01-27,PRACTICE,30.1,1893,338,8.18,26,29,134.9
GPS_002,2026-01-27,PRACTICE,44.9,2585,353,7.92,32,26,121.7
GPS_003,2026-01-27,PRACTICE,34,1508,165,7.44,13,19,67.2
GPS_004,2026-01-27,PRACTICE,34.3,1973,304,7.55,11,18,70.8
GPS_005,2026-01-27,PRACTICE,28.8,1186,201,7.19,28,15,81.4
GPS_006,2026-01-27,PRACTICE,41.8,2507,282,7.49,4,12,56.1
GPS_007,2026-01-27,PRACTICE,50,2538,461,8.21,17,17,87.9
GPS_008,2026-01-27,PRACTICE,40.2,1939,427,6.77,19,31,105.1
GPS_009,2026-01-27,PRACTICE,39.2,2311,183,6.5,25,8,77.2
GPS_010,2026-01-27,PRACTICE,37.5,2111,403,6.86,11,25,85.2
GPS_011,2026-01-27,PRACTICE,49.2,1591,229,7.29,9,25,72.6
GPS_012,2026-01-27,PRACTICE,53,1678,197,7.43,16,16,69.7
GPS_001,2026-01-28,PRACTICE,19,1407,242,7.91,20,20,103.5
GPS_002,2026-01-28,PRACTICE,36.7,2000,387,6.61,23,14,85.2
GPS_003,2026-01-28,PRACTICE,51.2,3418,446,7.27,24,7,91.8
GPS_004,2026-01-28,PRACTICE,58.3,3930,549,6.84,13,23,107
GPS_005,2026-01-28,PRACTICE,48.1,2489,327,6.66,7,19,72.1
GPS_006,2026-01-28,PRACTICE,40.6,1577,155,9.06,21,21,82.7
GPS_007,2026-01-28,PRACTICE,48.4,1816,467,7.03,13,27,89.8
GPS_008,2026-01-28,PRACTICE,44.3,1205,174,8.04,8,15,50.9
GPS_009,2026-01-28,PRACTICE,47.5,3280,258,6.24,20,20,99.2
GPS_010,2026-01-28,PRACTICE,46.9,2423,478,8.19,20,19,94.7
GPS_011,2026-01-28,PRACTICE,57.8,3564,449,6.1,14,21,99.4
GPS_012,2026-01-28,PRACTICE,45.7,2301,204,9.12,0,18,55.1
GPS_001,2026-01-29,PRACTICE,37.8,2486,309,7.23,15,18,105.3
GPS_002,2026-01-29,PRACTICE,52.7,2934,524,7.55,17,11,84.4
GPS_003,2026-01-29,PRACTICE,33.6,1873,166,8.52,14,10,58.9
GPS_004,2026-01-29,PRACTICE,38.9,1930,344,8.35,19,24,92.4
GPS_005,2026-01-29,PRACTICE,16.8,866,104,6.67,20,11,57.8
GPS_006,2026-01-29,PRACTICE,44,2740,232,6.89,16,18,84.2
GPS_007,2026-01-29,PRACTICE,48.6,1174,215,8.18,19,10,60.6
GPS_008,2026-01-29,PRACTICE,23.9,1041,274,6.99,10,19,60.8
GPS_009,2026-01-29,PRACTICE,68.7,2809,267,7.08,4,30,85.8
GPS_010,2026-01-29,PRACTICE,32.2,1558,275,7.2,8,8,46.5
GPS_011,2026-01-29,PRACTICE,28.4,1193,124,5.49,10,22,63
GPS_012,2026-01-29,PRACTICE,38.5,2300,306,8.15,6,11,56.1
GPS_001,2026-01-30,PRACTICE,45.1,2974,699,7.72,26,25,136.2
GPS_002,2026-01-30,PRACTICE,37.4,2326,352,7.67,11,16,72.6
GPS_003,2026-01-30,PRACTICE,47.2,3017,299,8.45,16,7,72.1
GPS_004,2026-01-30,PRACTICE,32.6,2006,267,6.22,12,11,61.2
GPS_005,2026-01-30,PRACTICE,49.7,3060,409,8.46,25,15,100.8
