athlete_id,date,session_type,minutes,distance_m,hid_m,peak_speed_m_s,accel_hi_count,decel_hi_count,player_load
GPS_003,2025-12-31,PRACTICE,34,2163,265,6.59,12,29,89.8
GPS_004,2025-12-31,PRACTICE,34.3,1796,261,7.25,18,10,66.5
GPS_005,2025-12-31,PRACTICE,28.8,1658,295,7.72,5,13,51
GPS_006,2025-12-31,PRACTICE,41.8,2207,276,9.33,17,11,71
GPS_007,2025-12-31,PRACTICE,50,2531,383,7.23,21,21,97.9
GPS_008,2025-12-31,PRACTICE,40.2,3003,298,8.14,19,10,81
GPS_009,2025-12-31,PRACTICE,39.2,1506,192,7.67,15,15,64.9
GPS_010,2025-12-31,PRACTICE,37.5,2535,214,6.56,19,23,93.7
GPS_011,2025-12-31,PRACTICE,49.2,2411,425,7.91,25,18,99.2
GPS_012,2025-12-31,PRACTICE,53,2373,298,6.87,15,17,79.2
GPS_001,2026-01-01,PRACTICE,19,1133,208,8.17,2,28,61.5
GPS_002,2026-01-01,PRACTICE,36.7,1769,285,8.14,18,5,59.3
GPS_003,2026-01-01,PRACTICE,51.2,3181,367,7.62,20,16,95
GPS_004,2026-01-01,PRACTICE,58.3,2472,313,7.5,18,10,74.5
GPS_005,2026-01-01,PRACTICE,48.1,1983,297,7.73,25,22,97.8
GPS_006,2026-01-01,PRACTICE,40.6,2676,329,8.37,12,16,77
GPS_007,2026-01-01,PRACTICE,48.4,2916,557,9.2,16,19,95.6
GPS_008,2026-01-01,PRACTICE,44.3,2247,477,6.78,25,16,95.9
GPS_009,2026-01-01,PRACTICE,47.5,2746,266,6.86,11,22,83.6
GPS_010,2026-01-01,PRACTICE,46.9,2486,513,9.03,11,17,79.7
GPS_011,2026-01-01,PRACTICE,57.8,3081,264,7.56,13,3,61.4
GPS_012,2026-01-01,PRACTICE,45.7,2166,269,7.13,6,15,59.9
GPS_001,2026-01-02,PRACTICE,37.8,2092,539,8.03,15,6,65.9
GPS_002,2026-01-02,PRACTICE,52.7,2703,547,9.21,8,10,67.7
GPS_003,2026-01-02,PRACTICE,33.6,2214,256,7.21,5,12,54
GPS_004,2026-01-02,PRACTICE,38.9,1354,204,7.89,20,15,71.1
GPS_005,2026-01-02,PRACTICE,16.8,998,132,8.04,10,17,53.8
GPS_006,2026-01-02,PRACTICE,44,2054,199,7.39,23,15,82.5
GPS_007,2026-01-02,PRACTICE,48.6,2274,366,8.58,14,10,67.9
GPS_008,2026-01-02,PRACTICE,23.9,1243,124,7.63,16,25,77
GPS_009,2026-01-02,PRACTICE,68.7,4607,567,6.66,25,14,118.7
GPS_010,2026-01-02,PRACTICE,32.2,1209,214,8.11,18,17,69.9
GPS_011,2026-01-02,PRACTICE,28.4,1222,127,8.21,13,17,60.4
GPS_012,2026-01-02,PRACTICE,38.5,1934,192,7.86,13,20,73.6
GPS_001,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_002,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_003,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_004,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_005,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_006,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_007,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_008,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_009,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_010,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_011,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_012,2026-01-03,OFF,0,0,0,NA,0,0,0
GPS_001,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_002,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_003,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_004,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_005,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_006,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_007,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_008,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_009,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_010,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_011,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_012,2026-01-04,OFF,0,0,0,NA,0,0,0
GPS_001,2026-01-05,PRACTICE,46.7,3140,744,6.92,11,13,86
GPS_002,2026-01-05,PRACTICE,35.9,2150,471,7.09,14,22,87.3
GPS_003,2026-01-05,PRACTICE,44,1620,96,7.16,18,9,59.1
GPS_004,2026-01-05,PRACTICE,38.8,1794,217,6.46,18,26,89.4
GPS_005,2026-01-05,PRACTICE,43.7,2352,247,6.91,8,21,73.2
GPS_006,2026-01-05,PRACTICE,52.7,2286,299,6.8,11,18,73.9
GPS_007,2026-01-05,PRACTICE,50.4,2237,553,6.47,15,23,93.2
GPS_008,2026-01-05,PRACTICE,41.5,2919,601,7.61,15,11,83.2
GPS_009,2026-01-05,PRACTICE,31.6,1302,86,7.26,4,19,49.7
GPS_010,2026-01-05,PRACTICE,48,2632,274,7.13,8,10,60.2
GPS_011,2026-01-05,PRACTICE,43.4,2664,102,8.68,18,15,78.7
GPS_012,2026-01-05,PRACTICE,31.4,1715,105,7.12,12,24,73.8
GPS_001,2026-01-06,PRACTICE,52.5,2660,418,7.09,6,20,76.1
GPS_002,2026-01-06,PRACTICE,51.2,3046,750,6.13,13,21,100.2
GPS_003,2026-01-06,PRACTICE,34.7,1646,170,8.23,7,22,64.2
GPS_004,2026-01-06,PRACTICE,70.2,4847,497,7.72,21,8,104.4
GPS_005,2026-01-06,PRACTICE,15,696,77,7.57,27,17,74.9
GPS_006,2026-01-06,PRACTICE,48.8,1966,292,7.97,16,21,82.5
GPS_007,2026-01-06,PRACTICE,37,648,127,7.91,14,29,74.1
GPS_008,2026-01-06,PRACTICE,44,2439,403,6.87,14,8,67.5
GPS_009,2026-01-06,PRACTICE,31,1298,139,8.71,16,23,74.9
GPS_010,2026-01-06,PRACTICE,39.4,2091,436,7.1,14,4,58.8
GPS_011,2026-01-06,PRACTICE,35.6,1284,99,6.92,8,9,40.8
GPS_012,2026-01-06,PRACTICE,47.2,2961,78,6.91,19,31,106.6
GPS_001,2026-01-07,PRACTICE,46.8,2346,410,6.08,3,24,74.2
GPS_002,2026-01-07,PRACTICE,49.7,3188,545,7.99,12,15,86
GPS_003,2026-01-07,PRACTICE,46.2,2675,267,7.07,14,13,73.9
GPS_004,2026-01-07,PRACTICE,41.1,2562,300,7.93,14,21,85.6
GPS_005,2026-01-07,PRACTICE,41,2392,317,6.16,20,20,91.9
GPS_006,2026-01-07,PRACTICE,61.6,3369,437,7.11,6,22,86.6
GPS_007,2026-01-07,PRACTICE,50.9,3485,491,7.68,8,26,98.1
GPS_008,2026-01-07,PRACTICE,41.4,1984,397,6.81,13,24,85.3
GPS_009,2026-01-07,PRACTICE,57.8,2245,323,8.29,22,10,78.5
GPS_010,2026-01-07,PRACTICE,46.7,3446,528,5.69,7,19,86.7
GPS_011,2026-01-07,PRACTICE,41,2029,186,7.27,20,17,80.4
GPS_012,2026-01-07,PRACTICE,31.3,1955,179,7.68,15,13,66
GPS_001,2026-01-08,PRACTICE,45.6,2249,464,6.57,19,24,98.6
GPS_002,2026-01-08,PRACTICE,47.4,2619,547,6.91,22,13,92.4
GPS_003,2026-01-08,PRACTICE,35.3,2047,252,6.67,13,16,70.3
GPS_004,2026-01-08,PRACTICE,31.5,1031,103,7.63,15,10,50.4
GPS_005,2026-01-08,PRACTICE,28,1570,135,8.05,11,22,68.6
GPS_006,2026-01-08,PRACTICE,32.8,1398,176,6.78,5,15,48.4
GPS_007,2026-01-08,PRACTICE,53.2,3860,809,8.52,18,9,99.3
GPS_008,2026-01-08,PRACTICE,46.9,2799,552,6.65,16,27,106.3
GPS_009,2026-01-08,PRACTICE,32.3,2108,298,8.03,12,21,78
GPS_010,2026-01-08,PRACTICE,25.4,1259,214,7.32,26,17,82.4
GPS_011,2026-01-08,PRACTICE,15,801,118,7.84,16,17,60.5
GPS_012,2026-01-08,PRACTICE,32.2,1801,210,6.86,16,18,74.3
GPS_001,2026-01-09,PRACTICE,47,2656,509,8.07,8,11,67.8
GPS_002,2026-01-09,PRACTICE,29.4,1250,262,7.96,21,18,77.6
GPS_003,2026-01-09,PRACTICE,45.2,2265,204,7.94,9,10,56.2
GPS_004,2026-01-09,PRACTICE,60.2,2386,371,7.8,10,15,70.6
GPS_005,2026-01-09,PRACTICE,19.3,1310,105,6.6,13,23,69.7
GPS_006,2026-01-09,PRACTICE,40.7,2042,260,7.67,24,13,82.4
GPS_007,2026-01-09,PRACTICE,31.8,1902,487,7.64,13,13,70.2
GPS_008,2026-01-09,PRACTICE,52.1,2653,605,7.47,18,26,107.7
GPS_009,2026-01-09,PRACTICE,42.1,2547,329,8.02,10,8,60.7
GPS_010,2026-01-09,PRACTICE,45.7,2576,497,8.15,18,15,87.7
GPS_011,2026-01-09,PRACTICE,43.9,2784,472,9.05,22,17,98.1
GPS_012,2026-01-09,PRACTICE,44.4,2756,432,8.15,18,23,99.9
GPS_001,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_002,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_003,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_004,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_005,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_006,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_007,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_008,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_009,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_010,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_011,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_012,2026-01-10,OFF,0,0,0,NA,0,0,0
GPS_001,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_002,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_003,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_004,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_005,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_006,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_007,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_008,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_009,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_010,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_011,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_012,2026-01-11,OFF,0,0,0,NA,0,0,0
GPS_001,2026-01-12,PRACTICE,48.1,2129,301,7.86,14,28,91.8
GPS_002,2026-01-12,PRACTICE,35.9,1916,324,7.29,12,14,66.3
GPS_003,2026-01-12,PRACTICE,26.2,1170,130,6.93,14,4,41.9
GPS_004,2026-01-12,PRACTICE,47.4,2452,214,7.32,1,24,67.4
GPS_005,2026-01-12,PRACTICE,45.9,3045,599,7.71,9,17,84.4
GPS_006,2026-01-12,PRACTICE,58.8,2036,240,8.54,14,18,74.4
GPS_007,2026-01-12,PRACTICE,40.2,1825,242,6.26,27,13,84.3
GPS_008,2026-01-12,PRACTICE,24,1152,287,6.77,10,16,57.7
GPS_009,2026-01-12,PRACTICE,45,2952,528,6.08,10,28,99.7
GPS_010,2026-01-12,PRACTICE,26.1,1612,173,7.09,13,29,83.4
GPS_011,2026-01-12,PRACTICE,30.3,1571,336,8.17,1,24,61.6
GPS_012,2026-01-12,PRACTICE,37.1,1471,126,8.29,18,40,104.9
GPS_001,2026-01-13,PRACTICE,37.3,2064,480,8.52,25,33,119.7
GPS_002,2026-01-13,PRACTICE,27.5,1475,259,7.99,25,20,88.7
GPS_003,2026-01-13,PRACTICE,53,3062,389,8.07,11,14,77.8
GPS_004,2026-01-13,PRACTICE,45.2,2375,322,6.54,16,15,78.3
GPS_005,2026-01-13,PRACTICE,32.4,1222,171,7.06,20,9,60
GPS_006,2026-01-13,PRACTICE,33.1,1639,170,8.52,22,21,85.1
GPS_007,2026-01-13,PRACTICE,29.1,1987,311,6.97,20,21,89.1
GPS_008,2026-01-13,PRACTICE,45.7,1597,210,7.87,8,16,57.2
GPS_009,2026-01-13,PRACTICE,51.2,2772,346,7.07,6,20,75.4
GPS_010,2026-01-13,PRACTICE,37.2,2575,469,7.2,17,15,85.5
GPS_011,2026-01-13,PRACTICE,52.7,2515,529,6.76,17,9,77.4
GPS_012,2026-01-13,PRACTICE,38.6,2234,326,7.29,6,17,65
GPS_001,2026-01-14,PRACTICE,44.7,2122,378,7.61,20,6,69.7
GPS_002,2026-01-14,PRACTICE,53.7,3052,490,7.69,20,13,92.3
GPS_003,2026-01-14,PRACTICE,33.9,1305,223,7.71,8,15,53.1
GPS_004,2026-01-14,PRACTICE,43.2,1985,208,7.48,16,9,62.6
GPS_005,2026-01-14,PRACTICE,47.6,3032,512,7.41,16,21,98.6
GPS_006,2026-01-14,PRACTICE,37.6,2874,302,8.44,13,20,85.8
GPS_007,2026-01-14,PRACTICE,43.6,2092,462,7.53,22,13,85
GPS_008,2026-01-14,PRACTICE,46.2,2607,372,7.63,10,28,92.4
GPS_009,2026-01-14,PRACTICE,54.4,3552,431,8.65,16,13,89.8
GPS_010,2026-01-14,PRACTICE,51.7,2590,514,6.98,11,14,76.2
GPS_011,2026-01-14,PRACTICE,37.9,2045,257,6.79,12,15,67.4
GPS_012,2026-01-14,PRACTICE,48.4,2925,392,8.41,20,17,94.5
GPS_001,2026-01-15,PRACTICE,58.3,1602,359,9.52,18,13,71.5
GPS_002,2026-01-15,PRACTICE,35.4,2091,492,7.6,14,20,84.2
GPS_003,2026-01-15,PRACTICE,56.9,2468,217,8.44,9,5,51.1
GPS_004,2026-01-15,PRACTICE,27.6,1481,221,6.88,16,14,65.3
GPS_005,2026-01-15,PRACTICE,32.6,1600,167,7.12,10,10,50.2
GPS_006,2026-01-15,PRACTICE,43.4,2246,183,8.37,12,16,69
GPS_007,2026-01-15,PRACTICE,24.1,1499,306,6.61,8,16,58.6
GPS_008,2026-01-15,PRACTICE,45.4,2535,484,6.71,7,18,74.9
GPS_009,2026-01-15,PRACTICE,19.6,925,131,9.01,5,19,48.5
GPS_010,2026-01-15,PRACTICE,34.2,1837,444,6.22,13,26,88
GPS_011,2026-01-15,PRACTICE,32,1982,267,8.19,6,15,58
GPS_012,2026-01-15,PRACTICE,51.8,3007,359,8.5,30,6,93.1
GPS_001,2026-01-16,PRACTICE,30.5,1133,247,8.59,16,12,59.5
GPS_002,2026-01-16,PRACTICE,55.6,1194,190,7.59,10,24,67.7
GPS_003,2026-01-16,PRACTICE,33.5,1891,199,7.73,22,11,73.4
GPS_004,2026-01-16,PRACTICE,38.4,1871,244,7.84,14,23,80.3
GPS_005,2026-01-16,PRACTICE,33.3,1890,192,7.83,14,15,67.2
GPS_006,2026-01-16,PRACTICE,53.3,2974,311,7.51,12,23,90
GPS_007,2026-01-16,PRACTICE,28.1,1336,190,7.08,13,19,66.1
GPS_008,2026-01-16,PRACTICE,49.8,2808,507,7.72,8,16,76.7
GPS_009,2026-01-16,PRACTICE,52.3,3060,450,8.24,14,16,86.8
GPS_010,2026-01-16,PRACTICE,38,2382,444,7.74,9,9,61.9
GPS_011,2026-01-16,PRACTICE,28.3,1518,212,7.56,17,9,59.5
GPS_012,2026-01-16,PRACTICE,49.6,2149,331,7.5,25,14,88.3
GPS_001,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_002,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_003,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_004,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_005,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_006,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_007,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_008,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_009,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_010,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_011,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_012,2026-01-17,OFF,0,0,0,NA,0,0,0
GPS_001,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_002,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_003,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_004,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_005,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_006,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_007,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_008,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_009,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_010,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_011,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_012,2026-01-18,OFF,0,0,0,NA,0,0,0
GPS_001,2026-01-19,PRACTICE,48.9,2140,457,6.84,26,24,136.1
GPS_002,2026-01-19,PRACTICE,38.4,2560,588,8.36,7,16,74.8
GPS_003,2026-01-19,PRACTICE,40.8,1447,90,7.81,25,20,84.2
GPS_004,2026-01-19,PRACTICE,47.6,2773,485,9.22,11,19,84.9
GPS_005,2026-01-19,PRACTICE,38.5,2056,182,7.7,11,5,49.1
GPS_006,2026-01-19,PRACTICE,38.1,1074,157,7.53,14,16,59.7
GPS_007,2026-01-19,PRACTICE,44.9,2323,326,7.97,3,28,77.9
GPS_008,2026-01-19,PRACTICE,58.1,3295,538,6.31,16,23,104.9
GPS_009,2026-01-19,PRACTICE,27.4,1442,133,8.3,14,17,64.2
GPS_010,2026-01-19,PRACTICE,37,2545,232,8.07,21,31,109.2
GPS_011,2026-01-19,PRACTICE,46,2197,248,9.07,14,18,76.2
GPS_012,2026-01-19,PRACTICE,45.4,1720,216,8.91,24,16,82.6
GPS_001,2026-01-20,PRACTICE,27.1,1344,218,7.63,10,8,52.3
GPS_002,2026-01-20,PRACTICE,34.2,1860,425,7.84,21,37,116.2
GPS_003,2026-01-20,PRACTICE,30.2,836,60,7.02,27,12,68.4
GPS_004,2026-01-20,PRACTICE,41.5,2013,212,8.67,19,8,65.9
GPS_005,2026-01-20,PRACTICE,55.8,3303,239,7.56,17,26,103.5
GPS_006,2026-01-20,PRACTICE,42,2163,241,6.64,15,17,75.7
GPS_007,2026-01-20,PRACTICE,39.8,2335,234,8.41,13,21,80.2
GPS_008,2026-01-20,PRACTICE,65.7,4507,407,8.34,16,20,109.2
GPS_009,2026-01-20,PRACTICE,35.6,1188,117,8.22,9,19,56.8
GPS_010,2026-01-20,PRACTICE,43.2,2912,273,8.27,31,22,115.4
GPS_011,2026-01-20,PRACTICE,38.5,2313,277,8.1,15,16,76.6
GPS_012,2026-01-20,PRACTICE,32.5,2177,230,8.33,11,11,60.5
GPS_001,2026-01-21,PRACTICE,48.4,2881,290,7.69,11,17,90.5
GPS_002,2026-01-21,PRACTICE,36.5,1952,255,8.87,21,22,90.4
GPS_003,2026-01-21,PRACTICE,50.9,3691,611,7.83,14,17,98.7
GPS_004,2026-01-21,PRACTICE,37.7,1897,106,8.47,24,0,57.6
GPS_005,2026-01-21,PRACTICE,40.5,1278,186,7.01,23,16,75.9
GPS_006,2026-01-21,PRACTICE,33.5,1774,189,6.28,20,14,73.5
GPS_007,2026-01-21,PRACTICE,38.6,1240,213,7.88,17,20,73.2
GPS_008,2026-01-21,PRACTICE,46,3088,666,6.92,10,21,94
GPS_009,2026-01-21,PRACTICE,21.1,788,90,5.49,17,22,68.6
GPS_010,2026-01-21,PRACTICE,31.5,2051,442,7.81,12,21,81.1
GPS_011,2026-01-21,PRACTICE,45,2021,266,8.11,9,8,52.4
GPS_012,2026-01-21,PRACTICE,30.4,1484,97,8.35,22,31,96.8
GPS_001,2026-01-22,PRACTICE,52.3,3564,471,6.75,4,25,101.8
GPS_002,2026-01-22,PRACTICE,31.3,1802,377,7.27,31,21,105.4
GPS_003,2026-01-22,PRACTICE,32.9,1255,231,8.91,13,5,45.3
GPS_004,2026-01-22,PRACTICE,39.6,2006,293,7.96,15,12,67.9
GPS_005,2026-01-22,PRACTICE,39.1,1918,138,7.24,29,15,88.6
GPS_006,2026-01-22,PRACTICE,39.3,1697,137,8.68,19,10,63.9
GPS_007,2026-01-22,PRACTICE,46.4,2746,434,7.73,14,9,72.8
GPS_008,2026-01-22,PRACTICE,48,3850,763,6.88,9,12,89.1
GPS_009,2026-01-22,PRACTICE,22.9,938,137,6.79,11,18,56.3
GPS_010,2026-01-22,PRACTICE,52,2617,549,7.65,17,23,99.9
GPS_011,2026-01-22,PRACTICE,56.1,4523,514,8.2,18,19,113.6
GPS_012,2026-01-22,PRACTICE,34.1,1864,328,8.01,8,27,79.3
GPS_001,2026-01-23,PRACTICE,22.2,1085,123,8.02,18,18,75.2
GPS_002,2026-01-23,PRACTICE,24.8,1300,200,6.73,13,13,57
GPS_003,2026-01-23,PRACTICE,21.9,767,89,7.93,15,20,62.4
GPS_004,2026-01-23,PRACTICE,45.2,2306,207,8.14,18,23,89.7
GPS_005,2026-01-23,PRACTICE,48.7,2000,224,6.2,11,3,46.6
GPS_006,2026-01-23,PRACTICE,57.5,2265,343,9.05,11,11,64.2
GPS_007,2026-01-23,PRACTICE,45.4,2489,387,8.02,17,13,79.6
GPS_008,2026-01-23,PRACTICE,51.7,2311,480,7.83,25,23,107.1
GPS_009,2026-01-23,PRACTICE,36.2,2090,267,7.27,21,17,84.6
GPS_010,2026-01-23,PRACTICE,31.6,1806,358,7.13,4,12,51
GPS_011,2026-01-23,PRACTICE,44.8,2527,400,6.69,8,16,71.3
GPS_012,2026-01-23,PRACTICE,45.5,2454,241,7.22,20,26,99.6
GPS_001,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_002,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_003,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_004,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_005,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_006,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_007,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_008,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_009,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_010,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_011,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_012,2026-01-24,OFF,0,0,0,NA,0,0,0
GPS_001,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_002,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_003,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_004,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_005,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_006,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_007,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_008,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_009,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_010,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_011,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_012,2026-01-25,OFF,0,0,0,NA,0,0,0
GPS_001,2026-01-26,PRACTICE,27.3,1805,364,7.58,6,11,67.4
GPS_002,2026-01-26,PRACTICE,29.6,1052,188,7.67,23,15,72.2
GPS_003,2026-01-26,PRACTICE,47.7,3411,403,8.24,21,16,99.7
GPS_004,2026-01-26,PRACTICE,49.7,2580,215,7.27,16,29,98.7
GPS_005,2026-01-26,PRACTICE,38,2961,287,6.88,21,16,92.3
GPS_006,2026-01-26,PRACTICE,24.8,1388,143,8.37,15,9,53.4
GPS_007,2026-01-26,PRACTICE,17.3,797,118,6.37,19,10,54.4
GPS_008,2026-01-26,PRACTICE,27.3,1684,393,9.3,20,22,89.7
GPS_009,2026-01-26,PRACTICE,34.7,1917,244,6.33,21,23,91.3
GPS_010,2026-01-26,PRACTICE,31.8,1904,219,8.26,14,20,75.5
GPS_011,2026-01-26,PRACTICE,45.4,2502,382,8.8,15,17,82.6
GPS_012,2026-01-26,PRACTICE,33.4,2240,197,6.02,24,5,70.8
GPS_001,2026-01-27,PRACTICE,47,2937,648,6.18,8,17,107.4
GPS_002,2026-01-27,PRACTICE,54.6,2636,660,8.58,19,13,90.9
GPS_003,2026-01-27,PRACTICE,37.3,2052,227,6.96,20,20,86.2
GPS_004,2026-01-27,PRACTICE,27.8,1938,246,7.75,5,15,55.5
GPS_005,2026-01-27,PRACTICE,29.6,1612,216,10.96,14,17,68
GPS_006,2026-01-27,PRACTICE,50,3278,396,7.38,24,18,105.7
GPS_007,2026-01-27,PRACTICE,25.6,1645,204,7.61,16,20,75.6
GPS_008,2026-01-27,PRACTICE,58.8,3237,599,6.32,13,15,89.4
GPS_009,2026-01-27,PRACTICE,44.9,2750,282,7.9,11,20,81
GPS_010,2026-01-27,PRACTICE,52.1,2434,536,6.19,13,17,82.7
GPS_011,2026-01-27,PRACTICE,34.3,1781,216,8.12,19,10,66.7
GPS_012,2026-01-27,PRACTICE,35.3,2568,216,6.15,17,21,88.1
GPS_001,2026-01-28,PRACTICE,46.7,2575,515,6.54,19,15,104.3
GPS_002,2026-01-28,PRACTICE,40,2627,463,6.81,13,22,90.4
GPS_003,2026-01-28,PRACTICE,48.2,2316,305,8.1,13,20,80.3
GPS_004,2026-01-28,PRACTICE,40,1102,114,8.64,10,17,54.4
GPS_005,2026-01-28,PRACTICE,40.1,1724,205,8.37,18,14,70.4
GPS_006,2026-01-28,PRACTICE,60.5,3024,360,6.29,22,17,97.7
GPS_007,2026-01-28,PRACTICE,47.2,1873,320,7.23,14,7,58.2
GPS_008,2026-01-28,PRACTICE,17.6,1078,206,7,21,13,66.9
GPS_009,2026-01-28,PRACTICE,49.5,2596,405,6.37,15,19,87.1
GPS_010,2026-01-28,PRACTICE,34.8,1475,265,7.49,13,21,72.4
GPS_011,2026-01-28,PRACTICE,42.4,2709,290,8.14,19,20,92.8
GPS_012,2026-01-28,PRACTICE,56.2,2759,254,7.79,8,18,72.9
GPS_001,2026-01-29,PRACTICE,59.8,2410,336,8.75,11,15,85.3
GPS_002,2026-01-29,PRACTICE,21.2,1090,219,7.49,22,7,59.9
GPS_003,2026-01-29,PRACTICE,26,1407,170,7.17,19,19,75.3
GPS_004,2026-01-29,PRACTICE,46.6,3612,182,7.64,16,19,93.2
GPS_005,2026-01-29,PRACTICE,35.2,1949,211,7.14,14,19,74.3
GPS_006,2026-01-29,PRACTICE,37,1800,294,7.65,17,9,64.4
GPS_007,2026-01-29,PRACTICE,54.9,2312,405,7.31,3,15,60.2
GPS_008,2026-01-29,PRACTICE,37.2,2015,303,7.6,11,9,57.7
GPS_009,2026-01-29,PRACTICE,29.7,1457,186,6.86,11,12,53.7
GPS_010,2026-01-29,PRACTICE,38.8,2377,593,7.68,16,19,91.1
GPS_011,2026-01-29,PRACTICE,50.1,2771,286,8.56,19,5,70.9
GPS_012,2026-01-29,PRACTICE,44.5,3018,304,5.88,7,19,76.8
GPS_001,2026-01-30,PRACTICE,49.9,2737,357,6.83,13,6,77.5
GPS_002,2026-01-30,PRACTICE,23.4,887,154,7.52,11,15,51.7
GPS_003,2026-01-30,PRACTICE,43.2,1871,250,6.72,16,15,71.5
GPS_004,2026-01-30,PRACTICE,49.3,2575,388,8.24,15,7,68.4
GPS_005,2026-01-30,PRACTICE,56.5,3322,554,7.36,9,23,95.1
GPS_006,2026-01-30,PRACTICE,15,1173,122,7.87,8,12,44.8
