athlete_id,date,steps,active_minutes,load_proxy,symmetry_proxy,impact_proxy
WR_008,2026-01-10,5145,56,102.2,0.976,1.04
WR_009,2026-01-10,4727,71,109.9,0.985,1.01
WR_010,2026-01-10,5580,23,145.2,0.979,0.89
WR_011,2026-01-10,3385,44,70.7,0.901,1.09
WR_012,2026-01-10,1996,49,140.6,0.996,1.03
WR_001,2026-01-11,7650,16,76.2,0.973,0.95
WR_002,2026-01-11,4198,32,94.7,0.969,1.26
WR_003,2026-01-11,3660,45,99,0.971,1.35
WR_004,2026-01-11,3499,42,105.7,0.934,0.79
WR_005,2026-01-11,5046,50,129,0.983,0.91
WR_006,2026-01-11,4443,59,101.9,0.989,0.79
WR_007,2026-01-11,2747,66,92.2,0.995,0.95
WR_008,2026-01-11,5545,13,67.2,0.95,0.88
WR_009,2026-01-11,4298,77,161.5,1,0.85
WR_010,2026-01-11,6265,43,106.9,0.953,1.44
WR_011,2026-01-11,5211,76,83.2,0.957,0.86
WR_012,2026-01-11,3851,33,58.9,0.983,1.02
WR_001,2026-01-12,4491,100,64.3,0.911,1.3
WR_002,2026-01-12,8138,83,144.3,0.96,0.95
WR_003,2026-01-12,10276,103,78.8,0.976,0.84
WR_004,2026-01-12,13384,81,129.8,0.952,0.77
WR_005,2026-01-12,8570,112,118.3,0.96,0.85
WR_006,2026-01-12,11433,126,128.5,0.929,1.15
WR_007,2026-01-12,12236,85,108.3,0.979,1.07
WR_008,2026-01-12,7129,40,97.6,1,1.03
WR_009,2026-01-12,9362,73,69.1,1,1.2
WR_010,2026-01-12,5972,67,118.1,1,0.81
WR_011,2026-01-12,5136,90,110.9,0.911,1.02
WR_012,2026-01-12,9954,78,90.1,0.973,1.06
WR_001,2026-01-13,11759,112,37.6,0.987,1.2
WR_002,2026-01-13,9526,95,48.7,0.962,1.03
WR_003,2026-01-13,9382,92,43.9,0.953,1.18
WR_004,2026-01-13,5260,110,161.4,0.961,1.23
WR_005,2026-01-13,10253,65,134.8,0.95,1.02
WR_006,2026-01-13,10256,86,105.5,0.921,1.07
WR_007,2026-01-13,9988,64,78.6,0.945,0.9
WR_008,2026-01-13,11624,90,63.9,1,1.15
WR_009,2026-01-13,9785,43,109.8,0.986,0.8
WR_010,2026-01-13,9741,66,79.1,0.954,1.15
WR_011,2026-01-13,11115,84,64.8,0.977,1.07
WR_012,2026-01-13,9018,110,112,0.963,1.22
WR_001,2026-01-14,9984,156,65.3,0.953,0.93
WR_002,2026-01-14,7822,84,77.7,0.937,1.01
WR_003,2026-01-14,7907,80,154,0.961,0.95
WR_004,2026-01-14,10636,53,135.3,0.981,1.2
WR_005,2026-01-14,8975,92,110.6,0.936,1.13
WR_006,2026-01-14,11072,119,129.5,0.93,1.09
WR_007,2026-01-14,9328,116,132.5,0.957,1.05
WR_008,2026-01-14,9745,83,52.7,0.925,0.74
WR_009,2026-01-14,7694,97,95.6,0.917,1.06
WR_010,2026-01-14,9751,80,101.6,0.922,0.82
WR_011,2026-01-14,11622,72,129.4,0.978,1.08
WR_012,2026-01-14,8939,42,66.2,0.968,1.27
WR_001,2026-01-15,8739,62,92.3,0.969,1.17
WR_002,2026-01-15,10047,94,98.9,1,1.02
WR_003,2026-01-15,6081,86,107,0.956,1
WR_004,2026-01-15,6123,87,95.9,0.976,0.94
WR_005,2026-01-15,11902,91,53.3,0.96,1.01
WR_006,2026-01-15,5894,86,15.6,1,1.17
WR_007,2026-01-15,7963,80,128.6,0.971,0.71
WR_008,2026-01-15,8990,76,119.9,0.968,0.95
WR_009,2026-01-15,9363,106,70.9,0.955,1.36
WR_010,2026-01-15,9797,69,80.8,0.99,0.95
WR_011,2026-01-15,9520,114,91.8,1,0.86
WR_012,2026-01-15,9495,67,69.8,0.883,1.21
WR_001,2026-01-16,11523,115,63.1,0.98,0.86
WR_002,2026-01-16,11962,55,95.2,0.899,0.81
WR_003,2026-01-16,6591,98,63.5,1,0.87
WR_004,2026-01-16,9098,83,28.8,0.896,1.19
WR_005,2026-01-16,10219,96,84.4,0.92,1.01
WR_006,2026-01-16,7523,118,99,0.969,0.91
WR_007,2026-01-16,9930,99,102.5,0.952,0.87
WR_008,2026-01-16,6492,75,75.7,0.979,1.15
WR_009,2026-01-16,12439,116,105.7,0.943,0.96
WR_010,2026-01-16,6833,87,127.7,0.914,1.05
WR_011,2026-01-16,11192,93,121.1,0.98,0.96
WR_012,2026-01-16,10727,73,75.1,0.92,1.01
WR_001,2026-01-17,6239,33,124.6,0.934,0.9
WR_002,2026-01-17,1234,73,50.7,0.973,1.22
WR_003,2026-01-17,4477,78,121.4,0.989,0.82
WR_004,2026-01-17,2950,56,109.7,1,0.95
WR_005,2026-01-17,3781,21,67.5,0.972,0.96
WR_006,2026-01-17,7181,76,92.6,0.955,1.07
WR_007,2026-01-17,8985,35,111.3,0.985,1.01
WR_008,2026-01-17,3989,19,67.5,0.995,0.77
WR_009,2026-01-17,5468,39,42.4,0.931,0.74
WR_010,2026-01-17,5767,14,151.2,0.911,1.18
WR_011,2026-01-17,4588,73,101.1,0.926,0.88
WR_012,2026-01-17,2466,84,158.4,0.985,0.81
WR_001,2026-01-18,5356,39,130.9,0.993,1.04
WR_002,2026-01-18,6027,34,102.2,1,0.91
WR_003,2026-01-18,6561,72,147.7,0.909,1.05
WR_004,2026-01-18,4436,48,109.8,1,1.18
WR_005,2026-01-18,7772,73,104.5,0.925,0.86
WR_006,2026-01-18,3965,30,80,0.895,1.13
WR_007,2026-01-18,7000,7,123.1,0.947,1.07
WR_008,2026-01-18,3351,54,108,0.974,0.96
WR_009,2026-01-18,4764,54,82,0.975,1.14
WR_010,2026-01-18,3506,39,89.5,0.995,1.08
WR_011,2026-01-18,5170,51,117.8,0.945,0.89
WR_012,2026-01-18,2959,45,160,0.945,1.24
WR_001,2026-01-19,10030,110,76.1,0.974,1.05
WR_002,2026-01-19,8343,77,136.9,0.97,1.27
WR_003,2026-01-19,9397,81,74.9,0.967,1.29
WR_004,2026-01-19,12267,94,73.7,0.999,1.12
WR_005,2026-01-19,9512,125,70.6,0.981,0.96
WR_006,2026-01-19,7750,144,73.5,1,1.01
WR_007,2026-01-19,8441,134,144.1,0.943,0.98
WR_008,2026-01-19,12022,81,68.8,0.919,1.14
WR_009,2026-01-19,7489,91,84.9,0.953,0.9
WR_010,2026-01-19,11249,121,101.5,0.992,0.63
WR_011,2026-01-19,4476,68,113.5,0.925,0.87
WR_012,2026-01-19,10942,70,132,0.954,0.97
WR_001,2026-01-20,7624,118,131.2,0.939,1.09
WR_002,2026-01-20,10149,102,116.5,0.957,1.1
WR_003,2026-01-20,9060,92,80,0.989,0.89
WR_004,2026-01-20,10395,126,77.4,0.933,0.89
WR_005,2026-01-20,10705,77,49.8,0.954,1.18
WR_006,2026-01-20,12185,95,84.9,0.958,1.11
WR_007,2026-01-20,8239,96,114.2,0.939,0.94
WR_008,2026-01-20,11351,91,131.1,0.955,0.96
WR_009,2026-01-20,7950,98,108.4,0.973,0.97
WR_010,2026-01-20,9237,65,71.6,0.993,0.96
WR_011,2026-01-20,10629,113,92.3,1,0.79
WR_012,2026-01-20,8731,50,66.7,0.963,1
WR_001,2026-01-21,11666,111,128.8,0.976,0.95
WR_002,2026-01-21,8192,112,157.3,0.966,0.89
WR_003,2026-01-21,7814,70,96,0.965,1.15
WR_004,2026-01-21,5647,88,173.9,0.975,1.17
WR_005,2026-01-21,10390,83,91.1,0.934,1.07
WR_006,2026-01-21,5616,139,88,0.918,0.92
WR_007,2026-01-21,6823,83,62.8,0.906,1.03
WR_008,2026-01-21,9152,88,115.2,0.99,1.27
WR_009,2026-01-21,7568,61,78.8,0.963,0.97
WR_010,2026-01-21,6706,89,42.6,0.939,0.75
WR_011,2026-01-21,11148,110,69.4,0.986,0.78
WR_012,2026-01-21,11479,87,92.8,1,1.16
WR_001,2026-01-22,6081,66,222,0.921,1.26
WR_002,2026-01-22,7081,116,105.1,0.95,0.76
WR_003,2026-01-22,10508,82,72.4,0.969,0.9
WR_004,2026-01-22,8842,114,123.9,0.961,1.11
WR_005,2026-01-22,7978,124,130.9,0.975,0.88
WR_006,2026-01-22,9887,86,119.6,0.949,1.13
WR_007,2026-01-22,10932,121,106.2,0.98,1.17
WR_008,2026-01-22,10928,73,71,0.931,0.85
WR_009,2026-01-22,7533,101,103.4,0.97,1.02
WR_010,2026-01-22,8958,118,116.6,0.935,0.87
WR_011,2026-01-22,6959,110,144.6,1,1.11
WR_012,2026-01-22,7587,77,123.5,0.952,0.98
WR_001,2026-01-23,6587,81,112.9,1,1.18
WR_002,2026-01-23,6647,107,126.8,0.97,1.06
WR_003,2026-01-23,9043,73,59.3,0.944,1.23
WR_004,2026-01-23,7956,78,23.6,0.995,1.07
WR_005,2026-01-23,5038,118,92.6,0.989,1.02
WR_006,2026-01-23,5773,104,114.2,0.952,1.05
WR_007,2026-01-23,7454,88,121.7,0.925,1
WR_008,2026-01-23,11807,100,103.1,0.994,1.04
WR_009,2026-01-23,9830,120,127.1,0.957,1.07
WR_010,2026-01-23,7046,85,79.7,0.952,1.04
WR_011,2026-01-23,8399,131,102.1,0.966,0.84
WR_012,2026-01-23,5911,85,72.4,0.979,0.9
WR_001,2026-01-24,3902,38,69.2,0.919,0.87
WR_002,2026-01-24,3218,44,121.3,0.934,0.71
WR_003,2026-01-24,4919,54,113.7,0.974,0.86
WR_004,2026-01-24,3727,35,134.8,0.941,1.04
WR_005,2026-01-24,4586,58,103.6,0.995,0.93
WR_006,2026-01-24,4103,49,139.6,0.934,1.05
WR_007,2026-01-24,5351,48,65.2,0.991,1.22
WR_008,2026-01-24,5744,30,102.8,0.986,0.91
WR_009,2026-01-24,3964,6,80.5,0.967,0.92
WR_010,2026-01-24,5056,26,57,0.961,0.79
WR_011,2026-01-24,7007,31,90.5,0.993,0.84
WR_012,2026-01-24,1928,34,108.8,0.954,1.15
WR_001,2026-01-25,6465,9,65.6,0.93,0.8
WR_002,2026-01-25,3662,46,91.8,0.915,1.1
WR_003,2026-01-25,6075,48,114.5,0.955,0.98
WR_004,2026-01-25,4042,83,121.6,0.978,1.02
WR_005,2026-01-25,4294,38,40,0.961,1.29
WR_006,2026-01-25,6783,25,111.7,0.939,1.16
WR_007,2026-01-25,4091,46,91.2,0.973,0.94
WR_008,2026-01-25,4329,45,129.8,0.885,0.88
WR_009,2026-01-25,6077,0,74.9,0.93,0.85
WR_010,2026-01-25,5394,44,119.9,0.929,0.7
WR_011,2026-01-25,2632,46,134.1,1,0.78
WR_012,2026-01-25,3011,32,116.3,0.995,1.31
WR_001,2026-01-26,9283,112,76.5,0.972,0.74
WR_002,2026-01-26,3857,99,67.8,0.991,0.9
WR_003,2026-01-26,10368,67,103.8,0.978,0.93
WR_004,2026-01-26,9792,136,102.1,0.994,1.21
WR_005,2026-01-26,10649,87,78.4,0.895,0.79
WR_006,2026-01-26,6048,58,131.9,0.994,0.91
WR_007,2026-01-26,10364,62,109.2,1,1.03
WR_008,2026-01-26,5783,107,142.7,0.989,1.17
WR_009,2026-01-26,9328,70,66.2,0.952,0.81
WR_010,2026-01-26,7442,99,52.1,0.898,0.82
WR_011,2026-01-26,8605,145,99.1,0.959,0.91
WR_012,2026-01-26,7091,29,70.1,0.957,0.91
WR_001,2026-01-27,8224,85,91.6,0.961,0.9
WR_002,2026-01-27,9984,98,103.6,0.954,0.83
WR_003,2026-01-27,12033,72,82.6,0.904,1.03
WR_004,2026-01-27,6483,33,129.7,0.956,0.92
WR_005,2026-01-27,6260,68,94.5,0.973,1.08
WR_006,2026-01-27,7668,72,145.7,0.972,1.09
WR_007,2026-01-27,9022,85,105.4,0.946,1.2
WR_008,2026-01-27,9340,79,100.4,0.923,0.86
WR_009,2026-01-27,9601,68,52.9,0.966,0.73
WR_010,2026-01-27,2464,107,120.2,0.939,1.06
WR_011,2026-01-27,10595,35,96.4,0.958,0.97
WR_012,2026-01-27,8812,102,69.7,0.992,0.61
WR_001,2026-01-28,10342,78,71,0.935,0.75
WR_002,2026-01-28,7984,88,97.4,0.971,0.87
WR_003,2026-01-28,12828,100,59.1,0.935,0.96
WR_004,2026-01-28,9306,85,122.3,0.998,1.11
WR_005,2026-01-28,1487,82,127.3,0.962,0.73
WR_006,2026-01-28,4035,95,155.8,0.953,0.81
WR_007,2026-01-28,6765,100,94.3,0.907,1.24
WR_008,2026-01-28,3096,86,49,0.954,1.12
WR_009,2026-01-28,8542,81,92.5,0.938,0.89
WR_010,2026-01-28,7227,106,114,0.982,1.03
WR_011,2026-01-28,7687,42,104.3,0.961,0.91
WR_012,2026-01-28,6252,60,91.7,0.974,0.92
WR_001,2026-01-29,5745,77,105,0.984,0.92
WR_002,2026-01-29,9798,117,128.4,0.93,1.19
WR_003,2026-01-29,9354,104,40.8,0.923,1.09
WR_004,2026-01-29,8246,87,79.6,0.989,1.02
WR_005,2026-01-29,8896,135,85.1,0.944,1.11
WR_006,2026-01-29,6482,95,78.2,1,1.09
WR_007,2026-01-29,8766,92,104.1,0.921,1.22
WR_008,2026-01-29,11113,113,130.5,1,0.78
WR_009,2026-01-29,6266,78,103.3,1,1.04
WR_010,2026-01-29,5701,84,145.1,1,0.96
WR_011,2026-01-29,10644,66,64.2,0.995,1.18
WR_012,2026-01-29,6930,115,82.8,0.995,1.22
WR_001,2026-01-30,4811,124,121.7,0.981,1.19
WR_002,2026-01-30,10559,82,132.7,0.957,1.07
WR_003,2026-01-30,9260,79,92.8,0.942,0.89
WR_004,2026-01-30,5588,98,125.9,0.93,0.88
WR_005,2026-01-30,7756,116,114.7,0.971,0.86
WR_006,2026-01-30,13390,61,122.5,1,0.86
WR_007,2026-01-30,7781,79,124.4,0.933,1.05
WR_008,2026-01-30,8862,104,111.6,0.963,0.82
WR_009,2026-01-30,8561,64,83.8,0.968,1.16
WR_010,2026-01-30,6303,63,34,0.965,1.25
WR_011,2026-01-30,10901,72,128.1,0.953,1.17
WR_012,2026-01-30,4314,90,152,0.951,1.02
WR_001,2026-01-31,8636,44,126.8,0.907,0.91
WR_002,2026-01-31,2996,31,102,0.986,0.96
WR_003,2026-01-31,7175,43,36.9,1,0.95
WR_004,2026-01-31,4929,49,108.4,0.975,1.05
WR_005,2026-01-31,5119,18,119.9,0.971,1.07
WR_006,2026-01-31,5429,53,114.8,0.961,0.77
WR_007,2026-01-31,6712,94,75.1,0.913,0.91
WR_008,2026-01-31,3656,0,93.4,1,0.8
WR_009,2026-01-31,6686,75,69.1,0.939,1.18
WR_010,2026-01-31,4560,42,81.5,0.963,1.24
WR_011,2026-01-31,3618,75,70.2,0.947,0.96
WR_012,2026-01-31,7418,40,95.3,0.989,1.06
WR_001,2026-02-01,4002,60,124.1,0.993,0.76
WR_002,2026-02-01,7328,37,95.9,0.964,0.98
WR_003,2026-02-01,6864,55,81.2,0.934,1.16
WR_004,2026-02-01,3537,60,62.2,0.95,0.92
WR_005,2026-02-01,4702,65,99.8,0.936,1.14
WR_006,2026-02-01,6457,28,86.6,0.978,1.01
WR_007,2026-02-01,5862,59,112.8,0.95,1.29
WR_008,2026-02-01,6040,46,147.8,0.947,0.87
WR_009,2026-02-01,6059,69,48.3,0.982,0.82
WR_010,2026-02-01,6702,22,116.5,0.918,0.84
WR_011,2026-02-01,5283,24,142.5,0.99,0.72
WR_012,2026-02-01,4674,48,137.2,0.987,0.94
WR_001,2026-02-02,10416,138,86.8,0.923,1.12
WR_002,2026-02-02,8546,107,85.4,0.957,1.02
WR_003,2026-02-02,9288,119,92.9,1,0.81
WR_004,2026-02-02,10260,99,116.6,1,1
WR_005,2026-02-02,7706,62,155.5,0.977,0.97
WR_006,2026-02-02,10537,71,120.8,0.966,1.11
WR_007,2026-02-02,9043,48,127.5,0.922,1.01
WR_008,2026-02-02,8921,85,146.8,0.958,1.18
WR_009,2026-02-02,8051,60,145,0.983,0.87
WR_010,2026-02-02,10907,111,178.3,0.971,1.13
WR_011,2026-02-02,11799,110,66.4,0.939,1.1
WR_012,2026-02-02,6143,91,160.7,0.965,1.22
WR_001,2026-02-03,6241,33,128.8,0.964,0.98
WR_002,2026-02-03,9203,90,106.1,1,1.27
WR_003,2026-02-03,6095,105,112.3,0.987,0.76
WR_004,2026-02-03,8563,128,116.4,0.929,1.01
WR_005,2026-02-03,11895,132,46.8,1,1.05
WR_006,2026-02-03,11824,105,114.6,1,0.85
WR_007,2026-02-03,7042,103,102.8,0.969,1.07
WR_008,2026-02-03,7512,71,108.6,0.933,1.1
WR_009,2026-02-03,6750,82,100.1,0.935,0.87
WR_010,2026-02-03,8912,113,103,0.94,1.11
WR_011,2026-02-03,6911,145,114.2,0.973,0.96
WR_012,2026-02-03,9316,64,122.3,0.943,0.88
WR_001,2026-02-04,5479,101,66.2,0.952,0.78
WR_002,2026-02-04,8403,86,145.2,0.951,0.94
WR_003,2026-02-04,8698,100,143.9,0.96,0.73
WR_004,2026-02-04,10855,122,72.5,0.944,1.05
WR_005,2026-02-04,4529,71,123.1,0.962,1.03
WR_006,2026-02-04,9925,87,53.8,0.939,0.76
WR_007,2026-02-04,9957,66,130.3,0.958,1.03
WR_008,2026-02-04,8268,108,51.4,0.957,0.77
WR_009,2026-02-04,8573,126,41.4,0.948,1.11
WR_010,2026-02-04,9635,92,114.5,0.931,0.77
WR_011,2026-02-04,8021,89,134,0.94,1.15
WR_012,2026-02-04,10105,98,133.6,0.979,1.07
WR_001,2026-02-05,6092,131,108.3,0.967,1.22
WR_002,2026-02-05,6574,113,91.3,0.972,1.07
WR_003,2026-02-05,10783,82,79.2,0.978,0.91
WR_004,2026-02-05,9985,75,97.3,0.941,0.88
WR_005,2026-02-05,5768,72,95.7,0.942,1.08
WR_006,2026-02-05,6300,116,94.6,0.961,1.27
WR_007,2026-02-05,8273,94,74.6,0.922,0.9
WR_008,2026-02-05,6905,109,67.7,0.915,1.08
WR_009,2026-02-05,7212,92,89.6,0.932,1.01
WR_010,2026-02-05,7420,114,44.3,0.957,1.06
WR_011,2026-02-05,7269,82,147.8,1,1
WR_012,2026-02-05,7252,112,45.2,1,0.94
WR_001,2026-02-06,8126,86,100.6,0.942,1.25
WR_002,2026-02-06,10643,69,92.4,0.93,1.1
WR_003,2026-02-06,10167,91,73.2,0.951,1.09
WR_004,2026-02-06,7392,108,72.9,0.977,1.08
WR_005,2026-02-06,10061,101,88.1,0.968,1.14
WR_006,2026-02-06,8884,82,66.1,0.959,1.38
WR_007,2026-02-06,3706,92,97.8,0.952,0.8
WR_008,2026-02-06,11150,129,120.7,0.989,1.09
WR_009,2026-02-06,9905,85,146.3,0.966,1.18
WR_010,2026-02-06,9341,64,166.8,0.976,1.14
WR_011,2026-02-06,9173,93,107,0.992,1.12
WR_012,2026-02-06,12220,73,75.9,0.915,0.98
WR_001,2026-02-07,6609,0,53.3,0.984,0.98
WR_002,2026-02-07,4072,74,63.3,0.986,0.99
WR_003,2026-02-07,5429,50,64.1,0.947,1.04
WR_004,2026-02-07,2970,34,72.9,0.947,0.86
WR_005,2026-02-07,4146,10,141,0.963,0.82
WR_006,2026-02-07,4864,44,83.6,0.991,0.93
WR_007,2026-02-07,6002,23,64.7,0.909,1.13
WR_008,2026-02-07,3312,34,114.1,0.969,0.92
WR_009,2026-02-07,3586,21,97.1,0.985,1
WR_010,2026-02-07,6444,51,154.9,0.974,1.04
WR_011,2026-02-07,3551,48,102.4,0.952,1.24
WR_012,2026-02-07,5270,58,150.4,0.976,0.99
WR_001,2026-02-08,4536,7,91.4,1,0.73
WR_002,2026-02-08,1956,56,69.9,0.976,1.03
WR_003,2026-02-08,5567,49,70.5,1,1.13
WR_004,2026-02-08,6512,65,59.4,0.917,0.67
WR_005,2026-02-08,5119,59,59.8,0.943,1.04
WR_006,2026-02-08,4413,48,36.4,0.937,1.1
WR_007,2026-02-08,6006,84,115.2,0.94,0.88
WR_008,2026-02-08,4904,37,84.8,0.981,1.02
WR_009,2026-02-08,3994,28,105.1,0.994,1.04
WR_010,2026-02-08,4468,51,65.2,1,1.07
WR_011,2026-02-08,7092,37,79.7,0.987,0.83
WR_012,2026-02-08,6655,69,120.4,0.998,1.03
WR_001,2026-02-09,6960,87,98,0.925,0.86
WR_002,2026-02-09,8585,156,94.4,0.991,0.97
WR_003,2026-02-09,5461,121,91,0.942,0.78
WR_004,2026-02-09,10725,112,55.5,0.948,1.11
WR_005,2026-02-09,5779,97,127.8,0.968,1.05
WR_006,2026-02-09,10636,62,54.9,0.955,1.08
WR_007,2026-02-09,7210,78,98.9,0.91,0.99
WR_008,2026-02-09,9101,118,107.6,0.988,1.14
WR_009,2026-02-09,12369,99,80.5,0.963,1.02
WR_010,2026-02-09,12294,139,107,0.946,1.1
WR_011,2026-02-09,12673,107,59.7,0.981,1
WR_012,2026-02-09,6613,105,52.5,0.941,0.91
WR_001,2026-02-10,9183,95,160.1,0.945,0.89
WR_002,2026-02-10,7462,82,105.5,0.967,0.87
WR_003,2026-02-10,9604,72,105.3,1,1.16
WR_004,2026-02-10,9727,92,77.2,0.96,0.9
WR_005,2026-02-10,9132,90,103.8,0.925,1
WR_006,2026-02-10,10167,86,161,0.906,1.23
WR_007,2026-02-10,11809,119,93.9,0.96,0.93
WR_008,2026-02-10,9742,79,93.2,0.964,0.92
WR_009,2026-02-10,8768,76,136,1,0.77
WR_010,2026-02-10,5651,64,138.4,0.921,1.05
WR_011,2026-02-10,7030,93,176.5,0.962,1.18
WR_012,2026-02-10,7911,72,140.1,0.944,1.08
WR_001,2026-02-11,7606,113,78.5,0.941,0.98
WR_002,2026-02-11,9089,102,122.4,0.994,0.63
WR_003,2026-02-11,9505,72,111.1,0.997,1.14
WR_004,2026-02-11,5570,55,118.8,0.921,0.98
WR_005,2026-02-11,9942,71,123.9,0.987,1.17
WR_006,2026-02-11,8345,114,102.6,0.93,0.89
WR_007,2026-02-11,6233,75,138.9,0.95,0.93
WR_008,2026-02-11,9215,138,66.1,0.973,0.9
WR_009,2026-02-11,8791,87,50.9,0.927,0.97
WR_010,2026-02-11,5896,131,107.9,0.956,1.07
WR_011,2026-02-11,10370,78,78.2,0.946,1.04
WR_012,2026-02-11,7070,61,142.7,0.976,1.07
WR_001,2026-02-12,9715,91,108.9,0.953,0.9
WR_002,2026-02-12,6747,74,86.3,0.926,1.18
WR_003,2026-02-12,10485,52,142.4,0.927,0.93
WR_004,2026-02-12,8080,83,95.8,0.951,0.8
WR_005,2026-02-12,6086,80,115.2,0.943,0.86
WR_006,2026-02-12,7867,130,113.5,0.945,0.89
WR_007,2026-02-12,6540,74,59.8,0.996,1.05
WR_008,2026-02-12,8828,118,157.1,0.953,1.02
WR_009,2026-02-12,6863,66,70,0.941,1.07
WR_010,2026-02-12,7894,119,65.8,1,0.78
WR_011,2026-02-12,6759,123,126.1,0.906,0.9
WR_012,2026-02-12,8155,113,117.1,0.936,0.84
WR_001,2026-02-13,8780,119,91.3,0.952,0.84
WR_002,2026-02-13,6940,1,30.5,0.911,0.85
WR_003,2026-02-13,8956,111,136.2,0.959,0.85
WR_004,2026-02-13,6407,97,82.8,0.944,1.01
WR_005,2026-02-13,8310,105,139.4,0.9,1.02
WR_006,2026-02-13,6711,59,99.2,0.93,0.99
WR_007,2026-02-13,7768,73,127.3,0.896,0.73
WR_008,2026-02-13,11138,107,162.7,0.984,1.01
WR_009,2026-02-13,9946,71,124.7,0.937,1.34
WR_010,2026-02-13,8776,78,100.7,0.999,1.31
WR_011,2026-02-13,10220,56,112.1,0.996,0.77
WR_012,2026-02-13,7418,36,106.2,1,1.08
WR_001,2026-02-14,4104,60,123.8,0.984,0.85
WR_002,2026-02-14,4957,56,112.1,1,1.06
WR_003,2026-02-14,5953,62,102.9,0.946,1
WR_004,2026-02-14,3310,59,98.4,0.948,1.04
WR_005,2026-02-14,4279,44,80.6,0.946,1.14
WR_006,2026-02-14,2380,36,131.6,0.928,0.92
WR_007,2026-02-14,3135,19,131.3,0.972,0.8
WR_008,2026-02-14,5122,67,144.7,0.985,1.02
WR_009,2026-02-14,4580,40,19.3,0.978,1.18
WR_010,2026-02-14,2624,6,129.3,0.955,1.07
WR_011,2026-02-14,5319,28,97.7,0.911,1.35
WR_012,2026-02-14,5057,10,50.9,0.966,0.82
WR_001,2026-02-15,5422,36,62.4,0.976,1.09
WR_002,2026-02-15,4435,2,122.8,0.928,1.07
WR_003,2026-02-15,4825,33,114,0.934,0.86
WR_004,2026-02-15,2478,67,130,0.936,0.8
WR_005,2026-02-15,3548,67,91.7,0.964,0.94
WR_006,2026-02-15,4850,43,115.8,0.981,0.9
WR_007,2026-02-15,4856,69,100.5,1,0.71
WR_008,2026-02-15,7291,18,82.7,0.998,0.88
WR_009,2026-02-15,5216,74,111.1,0.91,1.06
WR_010,2026-02-15,4776,64,114.1,0.957,1
WR_011,2026-02-15,5594,40,48.3,0.976,0.94
WR_012,2026-02-15,4187,41,141.3,0.97,1.1
WR_001,2026-02-16,9811,93,109.4,1,0.72
WR_002,2026-02-16,9240,107,76.7,0.927,1.3
WR_003,2026-02-16,10848,97,116.8,1,1.11
WR_004,2026-02-16,11241,92,93.6,0.97,0.95
WR_005,2026-02-16,6978,101,87.8,1,0.99
WR_006,2026-02-16,9467,74,88.8,0.915,1.16
WR_007,2026-02-16,8723,89,103.2,0.968,1.15
WR_008,2026-02-16,9594,94,76.9,0.96,1.13
WR_009,2026-02-16,8189,130,101.1,0.954,1.04
WR_010,2026-02-16,8562,121,105.9,0.951,0.57
WR_011,2026-02-16,9408,95,118.8,0.945,0.87
WR_012,2026-02-16,9479,87,116.3,0.982,0.92
WR_001,2026-02-17,10978,92,100.5,0.95,1.12
WR_002,2026-02-17,8852,93,118.9,0.9,1
WR_003,2026-02-17,9585,98,68.2,0.948,1.03
WR_004,2026-02-17,10426,33,129.4,0.982,1.06
WR_005,2026-02-17,5160,102,83.2,1,1.15
WR_006,2026-02-17,7838,67,113,1,0.96
WR_007,2026-02-17,6525,122,27.6,0.98,1.11
WR_008,2026-02-17,8373,104,126.5,0.964,0.89
WR_009,2026-02-17,12557,67,110.4,0.971,1.12
WR_010,2026-02-17,11184,41,118.4,0.934,0.87
WR_011,2026-02-17,7716,28,130.5,0.96,0.8
WR_012,2026-02-17,6380,101,80.2,0.983,0.93
WR_001,2026-02-18,8180,79,71.1,0.926,0.93
WR_002,2026-02-18,10376,110,110.3,0.963,0.94
WR_003,2026-02-18,7458,65,107.3,0.92,1.16
WR_004,2026-02-18,7934,96,124.6,0.949,0.69
WR_005,2026-02-18,8260,36,99.1,0.986,1.04
WR_006,2026-02-18,8661,118,108.8,0.97,1
WR_007,2026-02-18,9312,86,98.5,0.969,1.11
WR_008,2026-02-18,10008,78,81,1,0.99
WR_009,2026-02-18,9504,102,119.3,0.952,1.07
WR_010,2026-02-18,9933,91,112.4,1,1.23
WR_011,2026-02-18,12068,63,78.5,1,1.03
WR_012,2026-02-18,3079,109,114,0.956,1.13
WR_001,2026-02-19,7149,68,101,0.923,1.04
WR_002,2026-02-19,7628,73,122.1,0.902,0.95
WR_003,2026-02-19,7344,107,83.3,0.956,1.22
WR_004,2026-02-19,11807,90,113.5,0.952,0.68
WR_005,2026-02-19,9622,39,108,0.97,1.1
WR_006,2026-02-19,6594,116,63.1,0.977,0.76
WR_007,2026-02-19,8815,72,83.9,0.982,1.19
WR_008,2026-02-19,6720,86,29.6,0.96,0.99
WR_009,2026-02-19,6258,65,152.3,0.982,0.75
WR_010,2026-02-19,7272,82,52.7,0.947,0.78
WR_011,2026-02-19,7391,97,100.7,1,0.55
WR_012,2026-02-19,9382,73,145.7,0.906,1.17
WR_001,2026-02-20,9064,99,78.7,0.971,0.68
WR_002,2026-02-20,8310,81,92.4,0.975,1.19
WR_003,2026-02-20,8516,79,98,0.946,1
