athlete_id,date,steps,active_minutes,load_proxy,symmetry_proxy,impact_proxy
WR_008,2026-01-10,5801,93,92.7,0.997,1.01
WR_009,2026-01-10,4337,85,94.3,0.936,1.06
WR_010,2026-01-10,4166,93,92.5,0.925,1
WR_011,2026-01-10,5447,13,57.3,0.998,1.12
WR_012,2026-01-10,4320,53,100.2,0.961,1.05
WR_001,2026-01-11,3439,63,90.2,0.906,1.03
WR_002,2026-01-11,3980,46,78.9,0.942,1.12
WR_003,2026-01-11,4681,40,129.7,0.946,1.22
WR_004,2026-01-11,5590,46,133.1,0.992,0.88
WR_005,2026-01-11,2836,38,113.8,0.972,0.79
WR_006,2026-01-11,5097,19,84.4,0.921,1.06
WR_007,2026-01-11,2944,35,106.6,0.928,1.06
WR_008,2026-01-11,3726,86,153.8,0.977,0.86
WR_009,2026-01-11,7114,62,93.9,0.996,0.94
WR_010,2026-01-11,5477,41,51,0.971,1.22
WR_011,2026-01-11,4234,56,56.8,0.897,1
WR_012,2026-01-11,5344,47,132.2,0.983,1.52
WR_001,2026-01-12,4714,72,152.4,0.99,1.03
WR_002,2026-01-12,10556,85,51.1,0.95,0.97
WR_003,2026-01-12,11359,98,80.4,0.998,1.02
WR_004,2026-01-12,7812,68,122.8,0.987,1.09
WR_005,2026-01-12,11692,74,76.1,0.888,0.75
WR_006,2026-01-12,8896,115,125.9,0.957,1.37
WR_007,2026-01-12,9276,60,134.2,0.943,1.1
WR_008,2026-01-12,4282,70,70,0.868,0.8
WR_009,2026-01-12,7880,103,103.9,0.943,1.07
WR_010,2026-01-12,5428,39,74.3,0.988,0.99
WR_011,2026-01-12,12062,108,121.3,0.956,0.93
WR_012,2026-01-12,5156,82,95.7,0.967,1.01
WR_001,2026-01-13,9085,77,136.4,0.96,1.09
WR_002,2026-01-13,5835,52,111.5,1,0.99
WR_003,2026-01-13,13762,80,146.3,0.975,1.05
WR_004,2026-01-13,10718,142,114.6,0.965,0.78
WR_005,2026-01-13,9129,115,103.8,0.971,1.22
WR_006,2026-01-13,10319,63,110.5,0.959,0.97
WR_007,2026-01-13,6279,82,99.1,0.971,1.08
WR_008,2026-01-13,6301,83,107.2,0.932,0.98
WR_009,2026-01-13,7905,92,113.6,0.969,1.15
WR_010,2026-01-13,8754,69,108.5,0.941,1.37
WR_011,2026-01-13,10388,90,68,0.926,1.03
WR_012,2026-01-13,8237,89,80.1,0.988,0.93
WR_001,2026-01-14,7456,20,74.2,0.963,0.98
WR_002,2026-01-14,7529,121,42.5,0.953,1.29
WR_003,2026-01-14,8845,96,72.3,0.954,0.89
WR_004,2026-01-14,8997,44,107.7,0.904,1.06
WR_005,2026-01-14,10952,96,86,0.987,1.06
WR_006,2026-01-14,8657,120,109.7,0.955,1.26
WR_007,2026-01-14,6439,108,143.4,1,0.95
WR_008,2026-01-14,8163,94,82.8,0.892,0.77
WR_009,2026-01-14,9332,86,85,0.974,1.11
WR_010,2026-01-14,7009,72,58.6,0.932,1.03
WR_011,2026-01-14,13190,76,67,0.973,1.37
WR_012,2026-01-14,6739,113,129.7,0.961,0.92
WR_001,2026-01-15,11037,111,60.8,0.942,1.19
WR_002,2026-01-15,7575,64,120.4,0.961,1.04
WR_003,2026-01-15,9767,107,96.3,0.961,0.9
WR_004,2026-01-15,9543,54,103.5,0.973,0.84
WR_005,2026-01-15,7599,107,157.3,0.955,0.77
WR_006,2026-01-15,8095,100,132.3,0.963,0.62
WR_007,2026-01-15,9032,114,88.1,0.995,1.15
WR_008,2026-01-15,9597,81,76.7,0.979,1.05
WR_009,2026-01-15,7558,139,70.4,0.904,1.22
WR_010,2026-01-15,9002,74,40.9,0.934,1.21
WR_011,2026-01-15,8605,89,55.7,0.988,0.71
WR_012,2026-01-15,6260,96,162.5,0.968,1.11
WR_001,2026-01-16,6842,106,47.1,0.927,1.13
WR_002,2026-01-16,7389,80,79.7,0.994,1.36
WR_003,2026-01-16,8594,63,86.5,0.997,0.89
WR_004,2026-01-16,3942,88,142.3,0.983,1.26
WR_005,2026-01-16,8630,104,58.3,0.92,0.88
WR_006,2026-01-16,7328,112,82.7,0.997,0.92
WR_007,2026-01-16,3290,80,105.2,0.936,0.9
WR_008,2026-01-16,9050,92,134.1,1,0.87
WR_009,2026-01-16,11436,98,61.1,0.935,0.92
WR_010,2026-01-16,10703,128,64.6,0.951,1.15
WR_011,2026-01-16,7113,66,82.1,0.961,1.07
WR_012,2026-01-16,8769,124,81.3,0.965,1.09
WR_001,2026-01-17,5873,55,81,0.938,1.07
WR_002,2026-01-17,3647,52,66.3,0.974,1.02
WR_003,2026-01-17,3411,50,105.6,0.939,1.18
WR_004,2026-01-17,6401,71,83.1,0.959,0.82
WR_005,2026-01-17,3160,59,115,0.957,1.33
WR_006,2026-01-17,4442,73,118.3,0.963,0.95
WR_007,2026-01-17,6209,34,140.2,0.985,0.76
WR_008,2026-01-17,4436,18,72.9,0.956,1.2
WR_009,2026-01-17,3532,40,46.3,0.92,1.2
WR_010,2026-01-17,6242,66,111.5,0.968,0.83
WR_011,2026-01-17,4674,22,93.2,0.925,1.07
WR_012,2026-01-17,7160,41,22.5,0.912,1.1
WR_001,2026-01-18,5188,31,49.6,0.974,0.93
WR_002,2026-01-18,6139,43,73.3,0.994,1.15
WR_003,2026-01-18,2077,64,91.3,1,1.11
WR_004,2026-01-18,6762,27,122.3,0.942,1.2
WR_005,2026-01-18,6800,41,46.6,0.962,1.33
WR_006,2026-01-18,5170,43,62.8,0.982,0.7
WR_007,2026-01-18,5416,31,147.8,1,0.79
WR_008,2026-01-18,8136,42,123.8,0.988,0.95
WR_009,2026-01-18,4640,54,78.7,0.9,0.8
WR_010,2026-01-18,3759,67,105.6,1,1.01
WR_011,2026-01-18,6368,78,81,0.966,1.15
WR_012,2026-01-18,4226,47,84.6,1,1
WR_001,2026-01-19,9228,38,84.4,0.965,0.95
WR_002,2026-01-19,7034,47,137.5,1,0.68
WR_003,2026-01-19,6643,43,117.1,0.959,1.14
WR_004,2026-01-19,11228,141,103.7,0.996,1.14
WR_005,2026-01-19,9634,119,121.7,0.98,1.12
WR_006,2026-01-19,10402,95,118,1,1
WR_007,2026-01-19,10588,72,144.1,0.945,0.97
WR_008,2026-01-19,11795,60,55.2,0.957,0.51
WR_009,2026-01-19,7101,98,108.2,0.891,1.09
WR_010,2026-01-19,5510,73,92,1,1.07
WR_011,2026-01-19,12254,61,135.5,0.955,0.8
WR_012,2026-01-19,7274,100,144.4,1,0.92
WR_001,2026-01-20,6852,61,138,0.941,1.08
WR_002,2026-01-20,8803,71,114.7,0.999,1
WR_003,2026-01-20,11136,135,77.5,0.968,0.73
WR_004,2026-01-20,9295,119,76.4,1,0.86
WR_005,2026-01-20,11311,99,72.1,0.962,1.09
WR_006,2026-01-20,5326,115,72,0.996,0.86
WR_007,2026-01-20,10030,117,110.7,0.989,1.02
WR_008,2026-01-20,9274,51,63.7,0.979,1.12
WR_009,2026-01-20,10325,86,132.4,0.996,0.85
WR_010,2026-01-20,9558,91,150.6,0.945,1.17
WR_011,2026-01-20,6729,115,133.6,0.953,1.15
WR_012,2026-01-20,9762,62,104.8,0.928,0.99
WR_001,2026-01-21,9631,84,82.9,0.992,0.98
WR_002,2026-01-21,12198,89,92.2,0.957,1
WR_003,2026-01-21,3356,96,90.8,0.933,1.14
WR_004,2026-01-21,8806,87,110.5,0.926,0.85
WR_005,2026-01-21,10802,51,114.1,0.942,0.87
WR_006,2026-01-21,9064,20,54.2,0.99,0.98
WR_007,2026-01-21,8558,114,82,0.972,1
WR_008,2026-01-21,7907,107,60.4,0.981,0.95
WR_009,2026-01-21,8903,66,136.8,0.978,1.04
WR_010,2026-01-21,11697,74,147.3,1,1
WR_011,2026-01-21,9629,83,91.5,0.969,1.01
WR_012,2026-01-21,9910,65,111.7,0.932,1.05
WR_001,2026-01-22,10211,59,51.9,0.939,0.8
WR_002,2026-01-22,8683,86,96.2,0.951,0.93
WR_003,2026-01-22,9622,60,133,0.927,0.93
WR_004,2026-01-22,10990,31,83.9,0.911,0.8
WR_005,2026-01-22,6475,77,128.4,0.993,0.93
WR_006,2026-01-22,7323,89,101.8,0.982,0.92
WR_007,2026-01-22,5295,92,158.6,0.988,1.01
WR_008,2026-01-22,7780,70,73.9,0.953,0.91
WR_009,2026-01-22,2224,95,64.6,0.913,0.99
WR_010,2026-01-22,10293,113,68.1,0.947,1
WR_011,2026-01-22,11229,108,43.7,0.938,1.16
WR_012,2026-01-22,7726,69,88.6,0.983,0.88
WR_001,2026-01-23,7976,110,123.7,0.965,1
WR_002,2026-01-23,8859,49,104.6,0.94,1.09
WR_003,2026-01-23,8727,108,61.2,0.954,0.9
WR_004,2026-01-23,5808,98,100.1,0.908,1.56
WR_005,2026-01-23,9061,63,94.3,0.974,0.91
WR_006,2026-01-23,9183,84,121.5,0.964,1.18
WR_007,2026-01-23,9426,99,101.4,0.982,0.94
WR_008,2026-01-23,10694,63,135.7,0.993,1.01
WR_009,2026-01-23,7361,42,74,1,0.95
WR_010,2026-01-23,10563,133,125.5,1,0.96
WR_011,2026-01-23,11051,91,119.2,0.94,0.76
WR_012,2026-01-23,5248,139,143.7,0.938,1.18
WR_001,2026-01-24,5076,53,96.6,0.943,1.15
WR_002,2026-01-24,7013,65,153.1,0.916,1.13
WR_003,2026-01-24,5807,57,51.7,0.907,0.85
WR_004,2026-01-24,3513,68,102.8,0.963,1
WR_005,2026-01-24,6802,1,109.1,0.954,1.11
WR_006,2026-01-24,2406,67,69.7,0.925,1.25
WR_007,2026-01-24,7655,87,114.2,0.916,1.14
WR_008,2026-01-24,5822,64,120,0.959,0.98
WR_009,2026-01-24,6920,40,73.5,0.936,1.1
WR_010,2026-01-24,3386,4,122.1,0.936,1.01
WR_011,2026-01-24,4888,44,91.3,0.945,0.93
WR_012,2026-01-24,5299,43,76.6,0.939,1.02
WR_001,2026-01-25,2812,46,55.7,0.966,0.87
WR_002,2026-01-25,4009,41,88.2,0.987,0.93
WR_003,2026-01-25,5007,7,45.1,0.939,1.09
WR_004,2026-01-25,4801,42,110.2,0.925,1.2
WR_005,2026-01-25,5343,53,105.5,0.98,0.85
WR_006,2026-01-25,6084,53,52.3,0.943,0.88
WR_007,2026-01-25,6573,35,105.8,1,1.24
WR_008,2026-01-25,2587,21,53.1,0.997,0.67
WR_009,2026-01-25,7418,49,122.1,0.969,1.1
WR_010,2026-01-25,4855,31,54.1,0.975,1.01
WR_011,2026-01-25,7294,43,130,0.939,1.09
WR_012,2026-01-25,4125,67,114.2,0.949,1.15
WR_001,2026-01-26,11282,116,144.8,0.981,0.89
WR_002,2026-01-26,5775,104,113.5,0.966,1.33
WR_003,2026-01-26,9699,73,82,0.984,1.03
WR_004,2026-01-26,6808,71,76.8,0.925,1.21
WR_005,2026-01-26,8592,48,115.6,0.935,0.87
WR_006,2026-01-26,8058,77,154.1,0.926,0.96
WR_007,2026-01-26,10904,102,79.5,0.985,0.81
WR_008,2026-01-26,8356,116,115.2,0.943,1.04
WR_009,2026-01-26,9995,97,101.2,0.943,0.97
WR_010,2026-01-26,7403,66,111.5,0.962,1.12
WR_011,2026-01-26,6733,84,99.2,0.999,1.03
WR_012,2026-01-26,7372,62,88.3,0.941,1.09
WR_001,2026-01-27,8563,114,151,0.988,0.96
WR_002,2026-01-27,8813,138,119.9,0.981,1.01
WR_003,2026-01-27,10003,87,118.8,0.937,1.25
WR_004,2026-01-27,7192,152,115.4,0.989,0.76
WR_005,2026-01-27,7660,83,127.1,0.994,1.28
WR_006,2026-01-27,7268,80,175.8,0.994,1.2
WR_007,2026-01-27,8483,59,59.6,0.964,1.04
WR_008,2026-01-27,4261,103,117.7,0.919,0.66
WR_009,2026-01-27,11027,72,136.6,0.965,1.26
WR_010,2026-01-27,6288,42,127.9,0.944,0.92
WR_011,2026-01-27,9176,64,124,0.964,0.83
WR_012,2026-01-27,7914,84,95.2,0.956,1.02
WR_001,2026-01-28,6278,192,95.1,0.958,0.94
WR_002,2026-01-28,7156,94,97.5,0.995,1.28
WR_003,2026-01-28,10181,67,107.7,1,0.85
WR_004,2026-01-28,13161,110,71.2,0.968,0.96
WR_005,2026-01-28,8114,116,63.2,0.989,0.79
WR_006,2026-01-28,10118,106,87,1,0.91
WR_007,2026-01-28,8728,95,126.7,0.966,1.12
WR_008,2026-01-28,6665,66,83.2,0.99,0.86
WR_009,2026-01-28,12751,93,100.9,1,1.2
WR_010,2026-01-28,8578,104,107.9,0.999,0.82
WR_011,2026-01-28,10646,127,147.5,1,1.18
WR_012,2026-01-28,9637,110,97.3,0.936,0.88
WR_001,2026-01-29,8266,101,46.3,0.962,0.84
WR_002,2026-01-29,10685,112,105.3,0.942,0.81
WR_003,2026-01-29,12864,56,126.1,0.893,1.2
WR_004,2026-01-29,6696,26,34.2,0.989,0.76
WR_005,2026-01-29,10719,84,108.8,0.949,1.02
WR_006,2026-01-29,7124,102,119.8,0.984,0.92
WR_007,2026-01-29,7888,108,76.4,1,0.98
WR_008,2026-01-29,7448,93,104.8,0.947,0.69
WR_009,2026-01-29,10222,113,107.7,0.937,1.04
WR_010,2026-01-29,6213,73,113.2,0.939,0.87
WR_011,2026-01-29,6745,92,65.9,0.895,0.8
WR_012,2026-01-29,7171,67,105.4,1,0.69
WR_001,2026-01-30,9847,64,71.7,0.931,1.09
WR_002,2026-01-30,5633,108,93.1,0.952,1.02
WR_003,2026-01-30,5835,101,55.6,0.951,1.03
WR_004,2026-01-30,6184,119,122.4,0.953,1.19
WR_005,2026-01-30,8177,93,109.1,0.967,0.91
WR_006,2026-01-30,5951,123,116,0.896,0.94
WR_007,2026-01-30,5391,61,98.8,0.953,0.82
WR_008,2026-01-30,10543,92,128.9,0.911,0.74
WR_009,2026-01-30,7925,74,104.3,0.941,0.97
WR_010,2026-01-30,10343,54,120.7,0.96,0.86
WR_011,2026-01-30,8683,82,100,0.964,0.94
WR_012,2026-01-30,7425,97,82.4,0.965,0.84
WR_001,2026-01-31,4072,21,78.4,0.947,1.13
WR_002,2026-01-31,7133,43,74.8,0.962,1.1
WR_003,2026-01-31,7482,89,132.3,0.931,1.03
WR_004,2026-01-31,5846,87,80.4,0.929,0.86
WR_005,2026-01-31,3191,56,99.8,0.945,1.23
WR_006,2026-01-31,7355,49,145.3,0.968,0.83
WR_007,2026-01-31,4266,19,86.7,0.973,0.71
WR_008,2026-01-31,3049,44,83.6,0.979,1.14
WR_009,2026-01-31,4516,60,53.4,0.97,1.13
WR_010,2026-01-31,2702,53,110.7,0.954,0.85
WR_011,2026-01-31,7088,31,136.1,0.937,1.1
WR_012,2026-01-31,7936,48,116.8,1,0.96
WR_001,2026-02-01,4521,47,96.4,0.97,1.1
WR_002,2026-02-01,4175,92,26.3,0.978,1.11
WR_003,2026-02-01,7030,63,128.4,0.963,1.18
WR_004,2026-02-01,5211,24,96.9,0.997,0.98
WR_005,2026-02-01,7132,92,134,0.95,1
WR_006,2026-02-01,3851,81,77.8,0.948,0.97
WR_007,2026-02-01,2182,51,86.5,0.964,1
WR_008,2026-02-01,5656,27,79.9,0.958,0.89
WR_009,2026-02-01,5676,28,94.2,1,1.15
WR_010,2026-02-01,4529,32,115,0.937,1.07
WR_011,2026-02-01,5442,54,107.5,0.942,0.72
WR_012,2026-02-01,4996,33,115,1,1.22
WR_001,2026-02-02,8796,83,80.8,0.989,0.91
WR_002,2026-02-02,11440,93,135.8,1,0.98
WR_003,2026-02-02,8551,76,85.4,0.969,0.68
WR_004,2026-02-02,10573,115,60.3,1,1.01
WR_005,2026-02-02,6588,85,71.7,0.994,0.84
WR_006,2026-02-02,11652,128,78.3,0.978,1.04
WR_007,2026-02-02,6376,95,110.5,0.996,1.09
WR_008,2026-02-02,12324,90,103.1,0.969,0.95
WR_009,2026-02-02,13874,51,114.9,0.959,0.86
WR_010,2026-02-02,9362,107,55.6,0.917,1.28
WR_011,2026-02-02,8631,87,80.3,0.985,1.09
WR_012,2026-02-02,8117,65,67.3,0.966,0.86
WR_001,2026-02-03,9273,66,68.7,0.962,0.94
WR_002,2026-02-03,7905,88,69.1,0.969,0.9
WR_003,2026-02-03,9546,56,70.4,0.934,0.85
WR_004,2026-02-03,7767,109,101.1,0.938,0.96
WR_005,2026-02-03,10240,113,103.5,0.974,1.01
WR_006,2026-02-03,11352,137,98.3,0.954,1.16
WR_007,2026-02-03,8098,85,46.7,0.981,1.39
WR_008,2026-02-03,4528,48,101.9,0.958,1.01
WR_009,2026-02-03,7140,84,167.2,0.942,0.92
WR_010,2026-02-03,6624,102,162.8,0.964,0.95
WR_011,2026-02-03,8534,94,54.5,0.999,1.33
WR_012,2026-02-03,7541,83,115.4,0.979,1.25
WR_001,2026-02-04,10272,94,70.7,1,0.89
WR_002,2026-02-04,8901,114,112.7,0.997,1.09
WR_003,2026-02-04,8639,41,99.1,0.964,1.09
WR_004,2026-02-04,10062,73,107.9,0.946,1.04
WR_005,2026-02-04,6488,78,127.1,0.928,1.17
WR_006,2026-02-04,8153,72,84.4,0.967,1.21
WR_007,2026-02-04,6429,93,60.2,0.969,1.01
WR_008,2026-02-04,8512,115,104.7,0.95,0.89
WR_009,2026-02-04,4771,93,136.5,0.944,1.08
WR_010,2026-02-04,6576,128,114.7,0.946,1.05
WR_011,2026-02-04,8006,60,169.1,0.973,0.85
WR_012,2026-02-04,10137,76,63.7,0.931,1.08
WR_001,2026-02-05,13743,108,118.3,0.912,1.15
WR_002,2026-02-05,8039,117,114.4,0.957,1.08
WR_003,2026-02-05,7680,84,71.2,0.924,0.93
WR_004,2026-02-05,5565,112,59.6,0.925,1.05
WR_005,2026-02-05,8637,102,87.9,0.976,0.83
WR_006,2026-02-05,10857,109,80,0.943,0.83
WR_007,2026-02-05,10544,110,42.1,0.969,0.99
WR_008,2026-02-05,7908,100,75.9,0.936,1.06
WR_009,2026-02-05,9023,77,111.3,0.967,1.01
WR_010,2026-02-05,7663,35,100.4,0.969,1.09
WR_011,2026-02-05,7037,113,88.9,0.929,0.93
WR_012,2026-02-05,4692,133,119.5,0.936,1.17
WR_001,2026-02-06,6294,112,44.9,0.905,1
WR_002,2026-02-06,8831,92,159.4,1,0.87
WR_003,2026-02-06,8158,37,122.2,0.936,1.34
WR_004,2026-02-06,8297,97,89,0.956,1.41
WR_005,2026-02-06,8546,107,97.2,0.992,0.96
WR_006,2026-02-06,8158,102,131.6,0.963,0.92
WR_007,2026-02-06,7736,69,130.1,0.926,1.03
WR_008,2026-02-06,7414,85,125.1,0.97,1.07
WR_009,2026-02-06,9773,64,107.3,0.988,0.98
WR_010,2026-02-06,6783,75,13.5,0.91,1.12
WR_011,2026-02-06,10436,65,73.5,0.98,0.73
WR_012,2026-02-06,6668,86,84.1,1,1.04
WR_001,2026-02-07,4482,21,123.8,0.986,1.11
WR_002,2026-02-07,4961,65,100.1,0.969,0.91
WR_003,2026-02-07,5691,33,106,0.969,1.24
WR_004,2026-02-07,4265,37,111.4,0.968,0.74
WR_005,2026-02-07,5971,51,129.2,0.928,0.84
WR_006,2026-02-07,5271,41,91.4,0.941,1.14
WR_007,2026-02-07,5192,12,122.7,0.945,1.11
WR_008,2026-02-07,3842,64,77.1,0.998,0.96
WR_009,2026-02-07,2109,47,123.2,0.943,0.95
WR_010,2026-02-07,3570,35,73.8,0.953,1.16
WR_011,2026-02-07,3916,59,60,0.959,1
WR_012,2026-02-07,4187,32,85.1,0.942,1.01
WR_001,2026-02-08,2301,35,87,0.934,0.89
WR_002,2026-02-08,5081,50,87.4,1,0.96
WR_003,2026-02-08,5210,77,132.1,0.974,1.06
WR_004,2026-02-08,7866,45,37.1,0.936,1.15
WR_005,2026-02-08,4490,22,107.8,0.979,0.85
WR_006,2026-02-08,3522,9,100.2,0.956,0.96
WR_007,2026-02-08,5060,45,122.8,0.967,1.09
WR_008,2026-02-08,5030,48,97.1,0.92,1.03
WR_009,2026-02-08,1331,78,114.8,1,1.19
WR_010,2026-02-08,4928,19,145.6,0.984,0.91
WR_011,2026-02-08,5059,46,105.8,0.971,1.01
WR_012,2026-02-08,4046,35,125.6,0.981,0.91
WR_001,2026-02-09,7840,114,108.1,0.971,1.19
WR_002,2026-02-09,9958,95,90,0.965,0.82
WR_003,2026-02-09,6334,100,144.2,0.995,1.12
WR_004,2026-02-09,8673,104,35.5,0.986,1.15
WR_005,2026-02-09,8851,46,119.7,0.993,0.7
WR_006,2026-02-09,7898,102,51.7,0.987,1.02
WR_007,2026-02-09,8575,92,137.9,0.952,0.9
WR_008,2026-02-09,10666,97,97.3,1,0.82
WR_009,2026-02-09,10331,90,50.3,0.965,1.05
WR_010,2026-02-09,9011,92,55.1,0.978,0.98
WR_011,2026-02-09,2151,102,9.9,0.949,0.96
WR_012,2026-02-09,9114,109,133.1,0.961,1.1
WR_001,2026-02-10,10102,62,36.7,0.966,1
WR_002,2026-02-10,7492,128,138.1,0.966,1.08
WR_003,2026-02-10,7809,127,100.4,0.928,0.7
WR_004,2026-02-10,8782,67,122.1,0.963,1.21
WR_005,2026-02-10,11309,109,157.7,0.98,0.96
WR_006,2026-02-10,12850,52,86.4,0.941,1.04
WR_007,2026-02-10,12029,115,151.9,1,1.07
WR_008,2026-02-10,7767,50,119.2,0.953,0.95
WR_009,2026-02-10,8567,41,112.4,0.973,0.87
WR_010,2026-02-10,10977,102,97.4,0.945,1.14
WR_011,2026-02-10,6777,118,68.1,0.96,1.15
WR_012,2026-02-10,6930,118,138.7,0.975,1.12
WR_001,2026-02-11,10771,97,107.2,0.954,1.03
WR_002,2026-02-11,9479,83,68.4,0.967,0.82
WR_003,2026-02-11,8692,73,126.9,0.917,0.75
WR_004,2026-02-11,11391,88,120.7,0.974,0.99
WR_005,2026-02-11,7446,86,163.5,0.975,0.85
WR_006,2026-02-11,8913,85,115.4,0.958,1.11
WR_007,2026-02-11,8958,69,111,0.925,0.83
WR_008,2026-02-11,8565,63,142.5,0.903,0.85
WR_009,2026-02-11,9163,81,66.4,0.912,1.11
WR_010,2026-02-11,6492,44,93.5,0.956,1.01
WR_011,2026-02-11,10311,130,89.2,0.942,0.82
WR_012,2026-02-11,5291,44,107.9,0.949,1.14
WR_001,2026-02-12,10148,91,76.9,0.988,0.88
WR_002,2026-02-12,10282,84,83.2,0.987,1.12
WR_003,2026-02-12,6926,68,98.9,0.975,0.93
WR_004,2026-02-12,8370,67,43.5,0.924,0.85
WR_005,2026-02-12,7954,80,81.7,0.916,0.87
WR_006,2026-02-12,12441,62,19.8,0.993,1.11
WR_007,2026-02-12,7908,88,58.5,0.983,0.74
WR_008,2026-02-12,8344,107,47.2,0.896,1.01
WR_009,2026-02-12,6175,129,111.6,0.933,0.91
WR_010,2026-02-12,8390,146,82.5,0.926,1.07
WR_011,2026-02-12,10085,96,118.1,1,0.96
WR_012,2026-02-12,8263,70,88.1,0.951,1.03
WR_001,2026-02-13,6547,51,90.3,0.853,0.71
WR_002,2026-02-13,10597,59,105.9,0.943,1.03
WR_003,2026-02-13,7858,60,50.2,0.998,0.87
WR_004,2026-02-13,10453,67,94.4,1,1.25
WR_005,2026-02-13,11241,124,106,0.949,0.75
WR_006,2026-02-13,8161,76,79.8,0.986,1.11
WR_007,2026-02-13,10946,61,149.8,0.973,0.97
WR_008,2026-02-13,7134,102,125.7,0.993,1.12
WR_009,2026-02-13,9403,88,107.8,0.937,1.02
WR_010,2026-02-13,10738,136,81.7,0.989,0.87
WR_011,2026-02-13,10113,92,104.1,0.906,1.05
WR_012,2026-02-13,7497,132,116.8,0.941,1.12
WR_001,2026-02-14,4926,76,58.1,0.952,0.82
WR_002,2026-02-14,3977,23,72.4,0.966,1.11
WR_003,2026-02-14,4878,82,131.5,0.93,0.9
WR_004,2026-02-14,5305,52,83,0.954,0.78
WR_005,2026-02-14,2940,78,144.2,0.964,0.89
WR_006,2026-02-14,5563,15,115.1,0.983,0.78
WR_007,2026-02-14,8708,50,114,0.985,1.14
WR_008,2026-02-14,628,45,105,0.964,1
WR_009,2026-02-14,7264,41,63.8,0.959,0.98
WR_010,2026-02-14,4788,39,122.5,0.984,0.93
WR_011,2026-02-14,7278,35,102.8,0.933,1.16
WR_012,2026-02-14,4649,60,48.3,0.95,1.02
WR_001,2026-02-15,6150,38,121.2,0.918,0.79
WR_002,2026-02-15,4433,5,115,0.897,1.13
WR_003,2026-02-15,5723,37,36,0.931,1.02
WR_004,2026-02-15,6141,59,107.4,0.925,0.97
WR_005,2026-02-15,6535,75,106.6,0.947,0.99
WR_006,2026-02-15,3689,72,82.8,0.941,1.03
WR_007,2026-02-15,6067,58,116.5,0.932,0.87
WR_008,2026-02-15,5064,47,48.5,0.987,1.18
WR_009,2026-02-15,6778,53,55.4,0.927,1.15
WR_010,2026-02-15,3308,28,109.8,0.963,0.79
WR_011,2026-02-15,3459,45,98.4,0.918,1.27
WR_012,2026-02-15,5203,60,100.1,0.979,1.16
WR_001,2026-02-16,6767,140,103.9,0.949,1.07
WR_002,2026-02-16,6307,95,96.7,0.934,0.92
WR_003,2026-02-16,8200,94,96.2,0.963,1.2
WR_004,2026-02-16,7343,71,92.6,0.979,1.07
WR_005,2026-02-16,10693,93,82.3,0.977,1.23
WR_006,2026-02-16,4712,141,95.1,0.957,0.83
WR_007,2026-02-16,9796,85,89.3,0.967,0.79
WR_008,2026-02-16,10935,84,72.9,0.984,1.08
WR_009,2026-02-16,10573,120,100,0.952,0.69
WR_010,2026-02-16,8201,122,96.8,0.987,0.89
WR_011,2026-02-16,8706,154,149.6,1,0.99
WR_012,2026-02-16,8857,123,91.8,0.938,0.85
WR_001,2026-02-17,10271,72,80.6,0.998,0.92
WR_002,2026-02-17,9251,109,93.5,0.921,1.15
WR_003,2026-02-17,6675,99,129.5,0.926,1.04
WR_004,2026-02-17,12209,106,99.9,0.931,1.17
WR_005,2026-02-17,8240,110,74.1,0.994,1.12
WR_006,2026-02-17,5916,92,103,0.986,1.09
WR_007,2026-02-17,6271,122,164.1,0.942,1.39
WR_008,2026-02-17,9875,62,76.4,0.968,1.03
WR_009,2026-02-17,6907,49,106.7,1,1.38
WR_010,2026-02-17,9195,97,112.2,1,0.9
WR_011,2026-02-17,12892,72,67.8,0.998,0.84
WR_012,2026-02-17,3623,126,92.8,0.939,1.18
WR_001,2026-02-18,8117,97,82.5,0.957,0.97
WR_002,2026-02-18,9149,79,103.8,0.988,0.97
WR_003,2026-02-18,7088,125,128.1,0.937,1.08
WR_004,2026-02-18,3903,86,96,0.973,0.98
WR_005,2026-02-18,6718,103,82.7,0.943,0.88
WR_006,2026-02-18,7061,101,128.2,0.916,0.77
WR_007,2026-02-18,8138,57,100.4,0.969,1.18
WR_008,2026-02-18,7607,138,97.6,0.98,1
WR_009,2026-02-18,6774,65,93.2,0.958,0.97
WR_010,2026-02-18,9826,61,134.3,0.975,0.92
WR_011,2026-02-18,4061,112,106.7,0.908,1.09
WR_012,2026-02-18,9450,104,122.3,1,0.85
WR_001,2026-02-19,7555,83,119.3,0.935,1.05
WR_002,2026-02-19,8312,32,64,0.94,1.01
WR_003,2026-02-19,9275,120,128.4,0.926,1.08
WR_004,2026-02-19,8126,76,87,0.927,1.08
WR_005,2026-02-19,7860,123,92.7,0.984,1.16
WR_006,2026-02-19,8866,89,101,0.928,1.03
WR_007,2026-02-19,9277,113,118.4,0.946,0.96
WR_008,2026-02-19,8206,142,66.8,1,1.02
WR_009,2026-02-19,7746,111,149.1,0.931,0.99
WR_010,2026-02-19,9781,91,36.7,1,0.99
WR_011,2026-02-19,4692,100,87.3,0.949,1.08
WR_012,2026-02-19,6067,95,99.8,0.971,0.96
WR_001,2026-02-20,7441,110,172.6,0.956,1.02
WR_002,2026-02-20,10628,100,85,0.916,1.3
WR_003,2026-02-20,9609,92,139.1,0.941,1.08
