athlete_id,date,steps,active_minutes,load_proxy,symmetry_proxy,impact_proxy
WR_008,2026-01-10,6804,92,135.8,0.969,1.09
WR_009,2026-01-10,2706,63,85.4,0.934,1.09
WR_010,2026-01-10,3292,24,60.3,0.938,1.04
WR_011,2026-01-10,2886,92,71.7,0.974,1.17
WR_012,2026-01-10,4693,81,78.3,0.954,1.21
WR_001,2026-01-11,3469,51,110.5,0.981,1.01
WR_002,2026-01-11,3702,27,103.1,0.958,0.89
WR_003,2026-01-11,5933,28,114.9,0.942,1.08
WR_004,2026-01-11,6408,32,55.6,0.964,1.05
WR_005,2026-01-11,4463,54,80.3,0.999,0.85
WR_006,2026-01-11,4930,33,67.3,0.979,1.08
WR_007,2026-01-11,4072,40,68.7,1,1.15
WR_008,2026-01-11,7133,39,69.1,0.997,1.08
WR_009,2026-01-11,7482,45,70.4,0.964,0.93
WR_010,2026-01-11,5846,35,101.1,0.946,1.05
WR_011,2026-01-11,3191,46,103.5,0.928,0.83
WR_012,2026-01-11,7355,31,98.3,0.967,0.83
WR_001,2026-01-12,5391,98,46.7,0.969,0.99
WR_002,2026-01-12,10543,126,101.9,0.95,1.06
WR_003,2026-01-12,7925,62,167.2,0.944,1.01
WR_004,2026-01-12,10343,50,162.8,0.946,1.09
WR_005,2026-01-12,8683,89,54.5,0.973,0.93
WR_006,2026-01-12,7425,65,115.4,0.931,1.17
WR_007,2026-01-12,7759,83,70.7,0.912,1
WR_008,2026-01-12,4807,93,112.7,0.957,0.87
WR_009,2026-01-12,5663,76,99.1,0.924,1.34
WR_010,2026-01-12,11973,115,107.9,0.925,1.41
WR_011,2026-01-12,5136,85,127.1,0.976,0.96
WR_012,2026-01-12,12340,128,84.4,0.943,0.92
WR_001,2026-01-13,7180,95,60.2,0.969,1.03
WR_002,2026-01-13,12755,90,104.7,0.936,1.07
WR_003,2026-01-13,9807,51,136.5,0.967,0.98
WR_004,2026-01-13,8807,107,114.7,0.969,1.12
WR_005,2026-01-13,4466,87,169.1,0.929,0.73
WR_006,2026-01-13,8035,65,63.7,0.936,1.04
WR_007,2026-01-13,11145,66,118.3,0.905,1.11
WR_008,2026-01-13,10932,88,114.4,1,0.91
WR_009,2026-01-13,9381,56,71.2,0.936,1.24
WR_010,2026-01-13,8132,109,59.6,0.956,0.74
WR_011,2026-01-13,13120,113,87.9,0.992,0.84
WR_012,2026-01-13,12263,137,80,0.963,1.14
WR_001,2026-01-14,7932,85,42.1,0.926,1.11
WR_002,2026-01-14,6987,48,75.9,0.97,0.96
WR_003,2026-01-14,11931,84,111.3,0.988,0.95
WR_004,2026-01-14,7347,102,100.4,0.91,1.16
WR_005,2026-01-14,8813,94,88.9,0.98,1
WR_006,2026-01-14,8277,83,119.5,1,1.01
WR_007,2026-01-14,8796,94,44.9,0.986,0.89
WR_008,2026-01-14,11440,114,159.4,0.969,0.96
WR_009,2026-01-14,8551,41,122.2,0.969,1.06
WR_010,2026-01-14,10573,73,89,0.968,1.15
WR_011,2026-01-14,6588,78,97.2,0.928,0.85
WR_012,2026-01-14,11652,72,131.6,0.941,0.96
WR_001,2026-01-15,6376,93,130.1,0.945,1.09
WR_002,2026-01-15,12324,115,125.1,0.998,1.03
WR_003,2026-01-15,13874,93,107.3,0.943,1.19
WR_004,2026-01-15,9362,128,13.5,0.953,0.91
WR_005,2026-01-15,8631,60,73.5,0.959,1.01
WR_006,2026-01-15,8117,76,84.1,0.942,0.91
WR_007,2026-01-15,9273,108,123.8,0.934,1.19
WR_008,2026-01-15,7905,117,100.1,1,0.82
WR_009,2026-01-15,9546,84,106,0.974,1.12
WR_010,2026-01-15,7767,112,111.4,0.936,1.15
WR_011,2026-01-15,10240,102,129.2,0.979,0.7
WR_012,2026-01-15,11352,109,91.4,0.956,1.02
WR_001,2026-01-16,8098,110,122.7,0.967,0.9
WR_002,2026-01-16,4528,100,77.1,0.92,0.82
WR_003,2026-01-16,7140,77,123.2,1,1.05
WR_004,2026-01-16,6624,35,73.8,0.984,0.98
WR_005,2026-01-16,8534,113,60,0.971,0.96
WR_006,2026-01-16,7541,133,85.1,0.981,1.1
WR_007,2026-01-16,10272,112,87,0.971,1
WR_008,2026-01-16,8901,92,87.4,0.965,1.08
WR_009,2026-01-16,8639,37,132.1,0.995,0.7
WR_010,2026-01-16,10062,97,37.1,0.986,1.21
WR_011,2026-01-16,6488,107,107.8,0.993,0.96
WR_012,2026-01-16,8153,102,100.2,0.987,1.04
WR_001,2026-01-17,3621,12,122.8,0.952,1.07
WR_002,2026-01-17,304,64,97.1,1,0.95
WR_003,2026-01-17,2513,47,114.8,0.965,0.87
WR_004,2026-01-17,4457,35,145.6,0.978,1.14
WR_005,2026-01-17,3062,59,105.8,0.949,1.15
WR_006,2026-01-17,1993,32,125.6,0.961,1.12
WR_007,2026-01-17,1821,35,108.1,0.966,1.03
WR_008,2026-01-17,2861,50,90,0.966,0.82
WR_009,2026-01-17,6890,77,144.2,0.928,0.75
WR_010,2026-01-17,2850,45,35.5,0.963,0.99
WR_011,2026-01-17,3189,22,119.7,0.98,0.85
WR_012,2026-01-17,4151,9,51.7,0.941,1.11
WR_001,2026-01-18,4893,45,137.9,1,0.83
WR_002,2026-01-18,2769,48,97.3,0.953,0.85
WR_003,2026-01-18,3725,78,50.3,0.973,1.11
WR_004,2026-01-18,6454,19,55.1,0.945,1.01
WR_005,2026-01-18,4630,46,9.9,0.96,0.82
WR_006,2026-01-18,6524,35,133.1,0.975,1.14
WR_007,2026-01-18,4482,32,36.7,0.954,0.88
WR_008,2026-01-18,4961,68,138.1,0.967,1.12
WR_009,2026-01-18,5691,70,100.4,0.917,0.93
WR_010,2026-01-18,4265,19,122.1,0.974,0.85
WR_011,2026-01-18,5971,63,157.7,0.975,0.87
WR_012,2026-01-18,5271,25,86.4,0.958,1.11
WR_001,2026-01-19,7736,113,151.9,0.925,0.74
WR_002,2026-01-19,7414,129,119.2,0.903,1.01
WR_003,2026-01-19,9773,127,112.4,0.912,0.91
WR_004,2026-01-19,6783,155,97.4,0.956,1.07
WR_005,2026-01-19,10436,62,68.1,0.942,0.96
WR_006,2026-01-19,6668,141,138.7,0.949,1.03
WR_007,2026-01-19,10485,114,107.2,0.988,0.71
WR_008,2026-01-19,5686,95,68.4,0.987,1.03
WR_009,2026-01-19,9158,100,126.9,0.975,0.87
WR_010,2026-01-19,7961,104,120.7,0.924,1.25
WR_011,2026-01-19,8959,46,163.5,0.916,0.75
WR_012,2026-01-19,10772,102,115.4,0.993,1.11
WR_001,2026-01-20,9258,92,111,0.983,0.97
WR_002,2026-01-20,7287,97,142.5,0.896,1.12
WR_003,2026-01-20,10610,90,66.4,0.933,1.02
WR_004,2026-01-20,8250,92,93.5,0.926,0.87
WR_005,2026-01-20,8732,102,89.2,1,1.05
WR_006,2026-01-20,7115,109,107.9,0.951,1.12
WR_007,2026-01-20,10065,62,76.9,0.853,0.82
WR_008,2026-01-20,10774,128,83.2,0.943,1.11
WR_009,2026-01-20,7639,127,98.9,0.998,0.9
WR_010,2026-01-20,10646,67,43.5,1,0.78
WR_011,2026-01-20,9123,109,81.7,0.949,0.89
WR_012,2026-01-20,5917,52,19.8,0.986,0.78
WR_001,2026-01-21,9615,115,58.5,0.973,1.14
WR_002,2026-01-21,10204,50,47.2,0.993,1
WR_003,2026-01-21,10289,41,111.6,0.937,0.98
WR_004,2026-01-21,10796,102,82.5,0.989,0.93
WR_005,2026-01-21,7746,118,118.1,0.906,1.16
WR_006,2026-01-21,7362,118,88.1,0.941,1.02
WR_007,2026-01-21,7840,97,90.3,0.952,0.79
WR_008,2026-01-21,9958,83,105.9,0.966,1.13
WR_009,2026-01-21,6334,73,50.2,0.93,1.02
WR_010,2026-01-21,8673,88,94.4,0.954,0.97
WR_011,2026-01-21,8851,86,106,0.964,0.99
WR_012,2026-01-21,7898,85,79.8,0.983,1.03
WR_001,2026-01-22,8575,69,149.8,0.985,0.87
WR_002,2026-01-22,10666,63,125.7,0.964,1.18
WR_003,2026-01-22,10331,81,107.8,0.959,1.15
WR_004,2026-01-22,9011,44,81.7,0.984,0.79
WR_005,2026-01-22,2151,130,104.1,0.933,1.27
WR_006,2026-01-22,9114,44,116.8,0.95,1.16
WR_007,2026-01-22,10102,91,58.1,0.918,1.07
WR_008,2026-01-22,7492,84,72.4,0.897,0.92
WR_009,2026-01-22,7809,68,131.5,0.931,1.2
WR_010,2026-01-22,8782,67,83,0.925,1.07
WR_011,2026-01-22,11309,80,144.2,0.947,1.23
WR_012,2026-01-22,12850,62,115.1,0.941,0.83
WR_001,2026-01-23,12029,88,114,0.932,0.79
WR_002,2026-01-23,7767,107,105,0.987,1.08
WR_003,2026-01-23,8567,129,63.8,0.927,0.69
WR_004,2026-01-23,10977,146,122.5,0.963,0.89
WR_005,2026-01-23,6777,96,102.8,0.918,0.99
WR_006,2026-01-23,6930,70,48.3,0.979,0.85
WR_007,2026-01-23,10771,51,121.2,0.949,0.92
WR_008,2026-01-23,9479,59,115,0.934,1.15
WR_009,2026-01-23,8692,60,36,0.963,1.04
WR_010,2026-01-23,11391,67,107.4,0.979,1.17
WR_011,2026-01-23,7446,124,106.6,0.977,1.12
WR_012,2026-01-23,8913,76,82.8,0.957,1.09
WR_001,2026-01-24,5190,50,116.5,0.967,1.39
WR_002,2026-01-24,6412,45,48.5,0.984,1.03
WR_003,2026-01-24,7372,41,55.4,0.952,1.38
WR_004,2026-01-24,4558,39,109.8,0.987,0.9
WR_005,2026-01-24,4168,35,98.4,1,0.84
WR_006,2026-01-24,5389,60,100.1,0.938,1.18
WR_007,2026-01-24,7933,38,103.9,0.998,0.97
WR_008,2026-01-24,888,5,96.7,0.921,0.97
WR_009,2026-01-24,3043,37,96.2,0.926,1.08
WR_010,2026-01-24,7780,59,92.6,0.931,0.98
WR_011,2026-01-24,6423,75,82.3,0.994,0.88
WR_012,2026-01-24,5340,72,95.1,0.986,0.77
WR_001,2026-01-25,4514,58,89.3,0.942,1.18
WR_002,2026-01-25,2926,47,72.9,0.968,1
WR_003,2026-01-25,5781,53,100,1,0.97
WR_004,2026-01-25,3628,28,96.8,1,0.92
WR_005,2026-01-25,4614,45,149.6,0.998,1.09
WR_006,2026-01-25,2540,60,91.8,0.939,0.85
WR_007,2026-01-25,4926,22,80.6,0.957,1.05
WR_008,2026-01-25,3977,47,93.5,0.988,1.01
WR_009,2026-01-25,4878,18,129.5,0.937,1.08
WR_010,2026-01-25,5305,37,99.9,0.973,1.08
WR_011,2026-01-25,2940,63,74.1,0.943,1.16
WR_012,2026-01-25,5563,52,103,0.916,1.03
WR_001,2026-01-26,10946,89,164.1,0.969,0.96
WR_002,2026-01-26,7134,96,76.4,0.98,1.02
WR_003,2026-01-26,9403,74,106.7,0.958,0.99
WR_004,2026-01-26,10738,96,112.2,0.975,0.99
WR_005,2026-01-26,10113,56,67.8,0.908,1.08
WR_006,2026-01-26,7497,50,92.8,1,0.96
WR_007,2026-01-26,7781,140,82.5,0.935,1.02
WR_008,2026-01-26,9898,95,103.8,0.94,1.3
WR_009,2026-01-26,7118,94,128.1,0.926,1.08
WR_010,2026-01-26,7531,71,96,0.927,0.88
WR_011,2026-01-26,10728,93,82.7,0.984,0.86
WR_012,2026-01-26,9645,141,128.2,0.928,0.78
WR_001,2026-01-27,8302,85,100.4,0.946,0.96
WR_002,2026-01-27,9276,84,97.6,1,0.94
WR_003,2026-01-27,10868,120,93.2,0.931,0.94
WR_004,2026-01-27,8083,122,134.3,1,1.08
WR_005,2026-01-27,11770,154,106.7,0.949,1.15
WR_006,2026-01-27,8126,123,122.3,0.971,1.01
WR_007,2026-01-27,8694,72,119.3,0.956,1.03
WR_008,2026-01-27,7943,109,64,0.916,0.99
WR_009,2026-01-27,12239,99,128.4,0.941,1.11
WR_010,2026-01-27,6325,106,87,1,1.12
WR_011,2026-01-27,8025,110,92.7,0.973,1
WR_012,2026-01-27,7954,92,101,1,0.98
WR_001,2026-01-28,8345,122,118.4,0.974,0.66
WR_002,2026-01-28,4730,62,66.8,1,0.92
WR_003,2026-01-28,9751,49,149.1,0.949,0.62
WR_004,2026-01-28,6255,97,36.7,1,1.13
WR_005,2026-01-28,7032,72,87.3,0.972,0.94
WR_006,2026-01-28,7305,126,99.8,0.94,0.95
WR_007,2026-01-28,6767,97,172.6,0.987,0.68
WR_008,2026-01-28,6307,79,85,0.983,0.94
WR_009,2026-01-28,8200,125,139.1,0.91,0.98
WR_010,2026-01-28,7343,86,78.6,0.957,0.93
WR_011,2026-01-28,10693,103,101.1,0.927,0.95
WR_012,2026-01-28,4712,101,60.4,0.993,1.05
WR_001,2026-01-29,9796,57,68.4,0.936,1.03
WR_002,2026-01-29,10935,138,161.6,0.983,1.12
WR_003,2026-01-29,10573,65,61.1,1,0.96
WR_004,2026-01-29,8201,61,137.9,0.998,1.05
WR_005,2026-01-29,8706,112,128.2,0.954,0.81
WR_006,2026-01-29,8857,104,113.8,0.945,0.81
WR_007,2026-01-29,10271,83,101.6,1,0.75
WR_008,2026-01-29,9251,32,66.2,0.928,0.92
WR_009,2026-01-29,6675,120,139.3,0.911,1.14
WR_010,2026-01-29,12209,76,105.2,0.966,1.44
WR_011,2026-01-29,8240,123,1.3,1,1.18
WR_012,2026-01-29,5916,89,108.3,0.99,1.32
WR_001,2026-01-30,6271,113,71.8,0.953,1.03
WR_002,2026-01-30,9875,142,101.5,0.903,0.89
WR_003,2026-01-30,6907,111,146.5,0.971,1.21
WR_004,2026-01-30,9195,91,74.3,0.907,1.07
WR_005,2026-01-30,12892,100,85.8,0.97,1.07
WR_006,2026-01-30,3623,95,105.8,0.977,1.1
WR_007,2026-01-30,8117,110,73.4,0.944,1.01
WR_008,2026-01-30,9149,100,66.1,0.91,0.92
WR_009,2026-01-30,7088,92,79.2,0.949,1.09
WR_010,2026-01-30,3903,89,149.1,0.983,1.07
WR_011,2026-01-30,6718,74,94.2,0.995,1.18
WR_012,2026-01-30,7061,116,109.6,0.981,0.94
WR_001,2026-01-31,4473,24,126.9,0.93,1.08
WR_002,2026-01-31,6554,91,125.9,0.946,1.12
WR_003,2026-01-31,6135,20,164.3,0.937,1
WR_004,2026-01-31,3322,34,134.8,0.978,0.81
WR_005,2026-01-31,3162,19,132.5,1,0.81
WR_006,2026-01-31,3609,53,122.8,1,0.97
WR_007,2026-01-31,5411,39,102.6,0.932,0.86
WR_008,2026-01-31,5903,54,87.1,0.959,0.84
WR_009,2026-01-31,5540,37,105.3,0.971,0.83
WR_010,2026-01-31,5008,45,52.6,0.946,0.83
WR_011,2026-01-31,4532,52,75.8,0.963,0.92
WR_012,2026-01-31,6693,13,137.7,1,0.7
WR_001,2026-02-01,4793,48,110.3,0.955,0.77
WR_002,2026-02-01,4359,50,85.9,0.99,0.89
WR_003,2026-02-01,5486,62,117.7,1,0.83
WR_004,2026-02-01,3218,53,128.8,0.936,0.88
WR_005,2026-02-01,3284,57,30.9,0.965,0.81
WR_006,2026-02-01,4590,51,67.9,1,1.28
WR_007,2026-02-01,557,65,63.7,1,1.26
WR_008,2026-02-01,7180,59,143,0.972,0.71
WR_009,2026-02-01,5382,59,100.5,0.922,0.95
WR_010,2026-02-01,4172,35,97.2,0.968,0.86
WR_011,2026-02-01,2377,80,88.2,0.967,0.84
WR_012,2026-02-01,4928,52,60.6,0.971,0.75
WR_001,2026-02-02,8663,93,117.9,0.999,1.04
WR_002,2026-02-02,10302,71,55.1,0.992,1
WR_003,2026-02-02,7529,91,84,1,1.03
WR_004,2026-02-02,8024,95,104.3,0.974,0.75
WR_005,2026-02-02,6570,106,113.1,0.974,0.94
WR_006,2026-02-02,10521,104,97,0.955,1.04
WR_007,2026-02-02,11219,90,77.3,0.92,0.74
WR_008,2026-02-02,7893,106,37.7,0.868,0.87
WR_009,2026-02-02,7625,64,92.8,0.931,1.05
WR_010,2026-02-02,9128,114,130.8,0.928,0.92
WR_011,2026-02-02,10602,76,129.5,0.953,0.94
WR_012,2026-02-02,6165,101,91.6,0.971,1.01
WR_001,2026-02-03,7654,30,160.6,1,0.7
WR_002,2026-02-03,9617,112,90.9,0.949,1.16
WR_003,2026-02-03,6402,99,53.1,0.906,0.94
WR_004,2026-02-03,6315,105,109.1,0.956,1.06
WR_005,2026-02-03,7036,115,68.2,1,1.06
WR_006,2026-02-03,8504,73,116.6,0.999,1.04
WR_007,2026-02-03,7655,66,106,0.968,0.93
WR_008,2026-02-03,8374,99,65.6,0.943,0.82
WR_009,2026-02-03,8535,96,76.5,0.969,0.99
WR_010,2026-02-03,8062,111,52.2,0.977,1.06
WR_011,2026-02-03,6405,89,115.7,0.916,0.88
WR_012,2026-02-03,6810,97,57.5,0.947,1.04
WR_001,2026-02-04,8012,89,112.6,0.94,1.03
WR_002,2026-02-04,9047,74,144.1,0.952,1.03
WR_003,2026-02-04,5285,106,121.4,0.922,0.95
WR_004,2026-02-04,7469,100,142.7,0.995,0.98
WR_005,2026-02-04,9305,72,136.6,1,1.1
WR_006,2026-02-04,8570,102,109.6,0.934,1.06
WR_007,2026-02-04,8022,91,123.4,0.978,0.91
WR_008,2026-02-04,8850,108,103.7,0.962,0.81
WR_009,2026-02-04,6243,76,139,1,1.05
WR_010,2026-02-04,10836,101,99.9,0.905,1.28
WR_011,2026-02-04,9623,97,76.1,0.948,0.93
WR_012,2026-02-04,9257,59,101.8,0.927,0.84
WR_001,2026-02-05,8614,77,66,0.971,0.9
WR_002,2026-02-05,7708,31,33.1,0.953,0.86
WR_003,2026-02-05,6990,134,110.9,0.957,0.88
WR_004,2026-02-05,9172,51,73.9,0.967,0.94
WR_005,2026-02-05,8009,91,37.2,0.951,1.25
WR_006,2026-02-05,12018,128,70.7,0.962,0.83
WR_007,2026-02-05,12323,72,97.3,0.97,0.9
WR_008,2026-02-05,9839,84,99.4,0.942,0.9
WR_009,2026-02-05,10786,88,131,0.961,0.98
WR_010,2026-02-05,9255,105,8.7,0.945,1.28
WR_011,2026-02-05,6295,108,108.4,0.958,1.19
WR_012,2026-02-05,6958,100,134,0.997,1.07
WR_001,2026-02-06,5105,52,85.5,0.962,1.19
WR_002,2026-02-06,8131,84,134,1,1.12
WR_003,2026-02-06,6128,86,135.4,0.965,1.05
WR_004,2026-02-06,10189,92,88.6,1,1.2
WR_005,2026-02-06,10124,48,135.4,0.924,0.89
WR_006,2026-02-06,8596,133,138.1,0.979,1.02
WR_007,2026-02-06,3978,52,108.7,0.915,0.99
WR_008,2026-02-06,8532,71,115.5,0.966,1.16
WR_009,2026-02-06,9681,51,17.4,0.965,0.69
WR_010,2026-02-06,11543,99,146.2,1,1.1
WR_011,2026-02-06,11872,47,82.9,0.959,1.26
WR_012,2026-02-06,9712,81,71.8,0.962,1.32
WR_001,2026-02-07,4137,50,95.3,0.934,0.87
WR_002,2026-02-07,2975,78,62.8,0.993,1.1
WR_003,2026-02-07,5469,16,122,1,0.83
WR_004,2026-02-07,5539,30,163.8,0.947,1.11
WR_005,2026-02-07,8519,25,103,0.905,0.96
WR_006,2026-02-07,6122,49,120.2,0.968,0.75
WR_007,2026-02-07,7209,11,74.4,0.973,1.26
WR_008,2026-02-07,7780,79,160.4,0.937,0.97
WR_009,2026-02-07,3002,51,102.4,0.958,1.22
WR_010,2026-02-07,4728,29,72.8,0.925,0.68
WR_011,2026-02-07,6811,66,92.2,0.932,1.01
WR_012,2026-02-07,4316,33,94.6,0.93,0.79
WR_001,2026-02-08,7330,57,97.2,0.946,1
WR_002,2026-02-08,4522,37,143,0.947,1.13
WR_003,2026-02-08,5739,58,75.5,0.999,1.07
WR_004,2026-02-08,6166,19,142,0.999,0.74
WR_005,2026-02-08,5323,36,115.2,0.964,1.18
WR_006,2026-02-08,7706,48,106,0.998,1.3
WR_007,2026-02-08,6099,43,150.5,0.918,1.05
WR_008,2026-02-08,5848,56,112.2,0.974,1.11
WR_009,2026-02-08,6309,76,110.1,0.893,0.88
WR_010,2026-02-08,6078,22,108.6,0.925,1.32
WR_011,2026-02-08,4917,8,74.7,0.945,1.14
WR_012,2026-02-08,4296,35,68.4,0.981,1.08
WR_001,2026-02-09,8834,121,96.8,0.989,1.11
WR_002,2026-02-09,9987,110,166,0.972,0.97
WR_003,2026-02-09,8697,117,115.4,0.999,0.91
WR_004,2026-02-09,10447,115,74.3,1,0.87
WR_005,2026-02-09,7874,123,105.3,0.952,1.02
WR_006,2026-02-09,10220,93,124.7,1,1.14
WR_007,2026-02-09,8200,137,108.9,0.923,1.24
WR_008,2026-02-09,6820,109,122.6,1,1.02
WR_009,2026-02-09,8598,148,136.6,0.989,1.13
WR_010,2026-02-09,9956,104,119,0.926,0.94
WR_011,2026-02-09,9353,90,99.6,0.966,1.36
WR_012,2026-02-09,7856,78,105.9,1,0.89
WR_001,2026-02-10,8667,113,99.7,0.92,0.89
WR_002,2026-02-10,11605,98,111.1,0.977,0.86
WR_003,2026-02-10,8136,72,102.5,0.944,0.97
WR_004,2026-02-10,6397,93,70.1,0.91,1.06
WR_005,2026-02-10,8757,86,84.5,0.986,0.96
WR_006,2026-02-10,7160,95,91.5,0.921,0.75
WR_007,2026-02-10,12984,107,98.6,1,0.86
WR_008,2026-02-10,10576,61,91.7,0.912,1.18
WR_009,2026-02-10,10445,59,135.3,0.886,0.84
WR_010,2026-02-10,6784,139,83.1,0.977,1.11
WR_011,2026-02-10,11004,148,130.4,0.956,1
WR_012,2026-02-10,5303,78,138.9,0.978,0.73
WR_001,2026-02-11,7838,75,139.5,0.991,0.98
WR_002,2026-02-11,5225,107,139.5,0.96,0.8
WR_003,2026-02-11,6317,63,161.7,0.979,1.01
WR_004,2026-02-11,10168,78,125.4,0.972,1.03
WR_005,2026-02-11,7951,145,118,0.955,1.01
WR_006,2026-02-11,5294,84,47.8,0.925,0.9
WR_007,2026-02-11,8353,75,80.7,0.934,0.87
WR_008,2026-02-11,8453,109,91.8,0.957,0.96
WR_009,2026-02-11,8455,62,91.5,0.925,1.1
WR_010,2026-02-11,4026,97,83.3,0.944,1.15
WR_011,2026-02-11,9284,71,100.3,0.972,0.9
WR_012,2026-02-11,6620,77,47.8,0.939,0.81
WR_001,2026-02-12,10163,74,118.4,0.974,0.86
WR_002,2026-02-12,6842,96,87.2,0.952,0.96
WR_003,2026-02-12,8992,86,113.9,0.979,1.12
WR_004,2026-02-12,7912,109,46.6,1,1.12
WR_005,2026-02-12,8392,90,90.9,1,0.94
WR_006,2026-02-12,9853,80,125.1,0.943,0.78
WR_007,2026-02-12,8258,61,98.7,0.987,1.23
WR_008,2026-02-12,13757,86,21.3,0.966,1.12
WR_009,2026-02-12,10951,69,106.2,0.92,1.3
WR_010,2026-02-12,10226,89,110.3,0.961,1.16
WR_011,2026-02-12,9034,97,68,0.952,0.89
WR_012,2026-02-12,6274,104,82.6,0.95,1.18
WR_001,2026-02-13,7538,75,134.2,0.927,1.05
WR_002,2026-02-13,10764,92,133.3,0.945,0.72
WR_003,2026-02-13,9197,70,115.1,0.943,1.07
WR_004,2026-02-13,12449,67,61.9,0.933,1.13
WR_005,2026-02-13,9862,97,133.9,0.975,0.87
WR_006,2026-02-13,9673,74,150.2,0.996,1.01
WR_007,2026-02-13,8891,120,130,0.98,1.25
WR_008,2026-02-13,7864,78,154,0.945,1.01
WR_009,2026-02-13,7029,125,126.1,0.996,0.8
WR_010,2026-02-13,8630,48,65.5,0.955,0.86
WR_011,2026-02-13,8520,59,69.1,0.978,0.99
WR_012,2026-02-13,8197,95,122.6,0.933,1.08
WR_001,2026-02-14,5368,66,69.1,0.95,1.06
WR_002,2026-02-14,5455,62,60.3,0.96,0.94
WR_003,2026-02-14,7712,52,103.9,0.948,0.92
WR_004,2026-02-14,4162,34,65.3,0.916,1.34
WR_005,2026-02-14,7341,49,104.4,0.968,1.16
WR_006,2026-02-14,5183,57,96.7,0.977,1.01
WR_007,2026-02-14,3555,37,95.4,0.925,0.79
WR_008,2026-02-14,3152,43,122.7,0.966,0.59
WR_009,2026-02-14,3478,37,77.3,0.9,1.16
WR_010,2026-02-14,6469,63,126.4,0.943,1.09
WR_011,2026-02-14,4305,39,51.4,0.957,1.02
WR_012,2026-02-14,4839,32,118,0.969,1.05
WR_001,2026-02-15,5213,43,111.2,0.956,0.9
WR_002,2026-02-15,6646,24,116.1,0.959,0.87
WR_003,2026-02-15,2248,20,137.5,0.962,1.02
WR_004,2026-02-15,3480,17,122.5,0.973,0.94
WR_005,2026-02-15,6106,2,98,0.962,0.9
WR_006,2026-02-15,6995,34,115.3,0.969,1.03
WR_007,2026-02-15,7745,35,122.2,0.949,0.96
WR_008,2026-02-15,3242,38,112.6,1,1.06
WR_009,2026-02-15,4398,80,153.6,0.98,1.02
WR_010,2026-02-15,6832,30,68.8,1,0.76
WR_011,2026-02-15,4821,54,123,0.969,0.95
WR_012,2026-02-15,5105,55,111.6,0.939,1.01
WR_001,2026-02-16,7249,94,168.1,0.973,0.72
WR_002,2026-02-16,10715,51,94.1,1,1.23
WR_003,2026-02-16,6589,81,80,0.975,0.96
WR_004,2026-02-16,10794,103,41,0.977,1
WR_005,2026-02-16,11100,92,149.4,0.995,1.04
WR_006,2026-02-16,10326,80,53.6,0.956,0.76
WR_007,2026-02-16,10831,111,71.1,0.956,0.95
WR_008,2026-02-16,1391,90,100.6,0.91,0.96
WR_009,2026-02-16,10168,76,87.9,0.974,0.62
WR_010,2026-02-16,9089,131,57,1,1.03
WR_011,2026-02-16,9685,82,132.9,0.942,1.01
WR_012,2026-02-16,6015,55,135.4,0.931,1.14
WR_001,2026-02-17,7177,100,115,1,0.76
WR_002,2026-02-17,9872,65,66,1,0.81
WR_003,2026-02-17,6962,86,61.8,0.951,1.11
WR_004,2026-02-17,7513,47,117.5,0.969,0.85
WR_005,2026-02-17,5795,90,80.8,0.999,1.37
WR_006,2026-02-17,4215,39,48,0.989,1.1
WR_007,2026-02-17,12608,131,142.4,0.924,1.07
WR_008,2026-02-17,6635,129,79.4,0.928,1.02
WR_009,2026-02-17,10390,101,98.3,0.92,0.89
WR_010,2026-02-17,7982,59,116.3,0.993,1.12
WR_011,2026-02-17,6586,97,142.3,0.978,0.9
WR_012,2026-02-17,8730,65,140,1,1.02
WR_001,2026-02-18,13008,132,110.3,0.992,1.16
WR_002,2026-02-18,8572,66,65.8,0.912,0.9
WR_003,2026-02-18,8228,107,99,0.904,0.84
WR_004,2026-02-18,7351,61,103.7,0.965,1.16
WR_005,2026-02-18,10997,75,48.7,0.9,0.94
WR_006,2026-02-18,8770,118,38.6,0.963,1.1
WR_007,2026-02-18,10450,72,125.6,0.905,1.08
WR_008,2026-02-18,12417,82,97.8,0.973,1.12
WR_009,2026-02-18,6868,122,120.8,0.903,0.82
WR_010,2026-02-18,10062,79,96.3,0.971,0.81
WR_011,2026-02-18,8677,96,78.6,0.992,0.88
WR_012,2026-02-18,10895,129,72.8,0.977,1.27
WR_001,2026-02-19,7093,96,182.6,0.979,1.22
WR_002,2026-02-19,6349,108,95.4,0.928,0.93
WR_003,2026-02-19,7715,122,83.4,0.974,0.96
WR_004,2026-02-19,9676,43,38.9,0.953,1.12
WR_005,2026-02-19,9827,73,97.1,0.951,1.03
WR_006,2026-02-19,4937,78,27.9,0.948,0.72
WR_007,2026-02-19,8743,118,129.4,0.994,0.86
WR_008,2026-02-19,9851,106,126.3,0.968,1.11
WR_009,2026-02-19,9060,67,82,0.99,0.99
WR_010,2026-02-19,8673,139,131,0.932,0.86
WR_011,2026-02-19,9408,72,98.3,0.988,0.94
WR_012,2026-02-19,7257,86,57.9,0.952,0.74
WR_001,2026-02-20,8385,129,122.7,0.96,0.84
WR_002,2026-02-20,8834,89,136.9,0.948,1.06
WR_003,2026-02-20,11732,83,128.7,0.919,1.11
WR_004,2026-02-20,10963,66,97.2,0.958,0.66
